ori,state_fips,block_group_geoid,bg_responsibility_population_coverage_share,responsibility_fraction_basis
WVWSP6600,54,540690020003,0.943757030371204,census_2020_nonmunicipal_block_population
WVWSP6600,54,540690020004,0.98841961852861,census_2020_nonmunicipal_block_population
WVWSP6600,54,540690021001,0.933884297520661,census_2020_nonmunicipal_block_population
WVWSP6600,54,540690021002,1,census_2020_nonmunicipal_block_population
WVWSP6600,54,540690021003,1,census_2020_nonmunicipal_block_population
WVWSP6600,54,540690021004,0.0583109919571046,census_2020_nonmunicipal_block_population
WVWSP6600,54,540690022001,1,census_2020_nonmunicipal_block_population
WVWSP6600,54,540690022002,1,census_2020_nonmunicipal_block_population
WADI05700,53,530079604003,0.00307377049180328,census_2020_aiannh_block_population
WADI05700,53,530199400001,1,census_2020_aiannh_block_population
WADI05700,53,530199400002,1,census_2020_aiannh_block_population
WADI05700,53,530479401001,1,census_2020_aiannh_block_population
WADI05700,53,530479401002,1,census_2020_aiannh_block_population
WADI05700,53,530479401003,1,census_2020_aiannh_block_population
WADI05700,53,530479402001,1,census_2020_aiannh_block_population
WADI05700,53,530479402002,1,census_2020_aiannh_block_population
WADI05700,53,530479402003,1,census_2020_aiannh_block_population
MTDI06200,30,300150103004,1,census_2020_aiannh_block_population
MTDI06200,30,300419403001,0.92189397005261,census_2020_aiannh_block_population
MNDI01900,27,270059400001,0.849451645064806,census_2020_aiannh_block_population
MNDI01900,27,270059400002,1,census_2020_aiannh_block_population
MNDI01900,27,270059400003,0.884083044982699,census_2020_aiannh_block_population
MNDI01900,27,270059400004,0.993827160493827,census_2020_aiannh_block_population
MNDI01900,27,270059400005,0.824964131994261,census_2020_aiannh_block_population
MNDI01900,27,270290002001,0.813559322033898,census_2020_aiannh_block_population
MNDI01900,27,270290002003,0.0566666666666667,census_2020_aiannh_block_population
MNDI01900,27,270879401001,1,census_2020_aiannh_block_population
MNDI01900,27,270879401002,1,census_2020_aiannh_block_population
MNDI01900,27,270879401003,1,census_2020_aiannh_block_population
MNDI01900,27,270879403001,1,census_2020_aiannh_block_population
MNDI01900,27,270879403002,1,census_2020_aiannh_block_population
AZ0111500,04,040139410001,1,census_2020_aiannh_block_population
AZ0111500,04,040139410002,1,census_2020_aiannh_block_population
AZ0111500,04,040139411001,1,census_2020_aiannh_block_population
AZ0111500,04,040219412001,1,census_2020_aiannh_block_population
AZ0111500,04,040219412002,1,census_2020_aiannh_block_population
AZ0111500,04,040219412003,1,census_2020_aiannh_block_population
AZ0111500,04,040219412004,1,census_2020_aiannh_block_population
AZ0111500,04,040219413001,0.991718426501035,census_2020_aiannh_block_population
CTDI00200,09,090117011005,0.183607874648453,census_2020_aiannh_block_population
AZ0048900,04,040079404001,1,census_2020_aiannh_block_population
AZ0048900,04,040079404002,1,census_2020_aiannh_block_population
AZ0048900,04,040079404003,1,census_2020_aiannh_block_population
AZ0048900,04,040079404004,1,census_2020_aiannh_block_population
AZ0048900,04,040099405001,1,census_2020_aiannh_block_population
AZ0048900,04,040099405002,1,census_2020_aiannh_block_population
AZ0048900,04,040099405003,1,census_2020_aiannh_block_population
NMDI05700,35,350019407001,1,census_2020_aiannh_block_population
NMDI05700,35,350619403001,1,census_2020_aiannh_block_population
NMDI05700,35,350619414001,0.0310612597066437,census_2020_aiannh_block_population
KSDI05200,20,200134806003,0.0833333333333333,census_2020_aiannh_block_population
OKDI14000,40,401155741003,0.0761511216056671,census_2020_aiannh_block_population
OKDI14000,40,401155749002,0.42315644383184,census_2020_aiannh_block_population
NC0870200,37,370399301022,0.01,census_2020_aiannh_block_population
NC0870200,37,370399302001,0.00683176771989752,census_2020_aiannh_block_population
NC0870200,37,370399302002,0.0301602262016965,census_2020_aiannh_block_population
NC0870200,37,370399303001,0.0580503833515882,census_2020_aiannh_block_population
NC0870200,37,370399304013,0.0752688172043011,census_2020_aiannh_block_population
NC0870200,37,370759202001,0.078125,census_2020_aiannh_block_population
NC0870200,37,370759202002,0.0174081237911025,census_2020_aiannh_block_population
NC0870200,37,370759203001,0.25451418744626,census_2020_aiannh_block_population
NC0870200,37,370759203002,0.175726927939317,census_2020_aiannh_block_population
NC0870200,37,370879207011,0.00108459869848156,census_2020_aiannh_block_population
NC0870200,37,370999402001,0.996664442961975,census_2020_aiannh_block_population
NC0870200,37,370999402002,0.178552278820375,census_2020_aiannh_block_population
NC0870200,37,370999402003,0.84352660841938,census_2020_aiannh_block_population
NC0870200,37,370999402004,0.611989459815547,census_2020_aiannh_block_population
NC0870200,37,371739401001,0.963376507369361,census_2020_aiannh_block_population
NC0870200,37,371739401002,0.822995461422088,census_2020_aiannh_block_population
NC0870200,37,371739603013,0.001806684733514,census_2020_aiannh_block_population
NC0870200,37,371739603021,0.140952380952381,census_2020_aiannh_block_population
MTDI05300,30,300359402001,1,census_2020_aiannh_block_population
MTDI05300,30,300359402002,1,census_2020_aiannh_block_population
MTDI05300,30,300359402003,1,census_2020_aiannh_block_population
MTDI05300,30,300359402004,1,census_2020_aiannh_block_population
MTDI05300,30,300359404001,1,census_2020_aiannh_block_population
MTDI05300,30,300359404002,1,census_2020_aiannh_block_population
MTDI05300,30,300359404003,1,census_2020_aiannh_block_population
MTDI05300,30,300359404004,0.984722222222222,census_2020_aiannh_block_population
MTDI05300,30,300359404005,1,census_2020_aiannh_block_population
MTDI05300,30,300739772001,0.997610513739546,census_2020_aiannh_block_population
SD0420200,46,460859401001,1,census_2020_aiannh_block_population
SD0420200,46,460859726001,0.00349243306169965,census_2020_aiannh_block_population
SD0420200,46,461179601001,0.0169934640522876,census_2020_aiannh_block_population
WADI06700,53,530270007001,0.278198653198653,census_2020_aiannh_block_population
WADI06700,53,530270007003,0.00336134453781513,census_2020_aiannh_block_population
WADI06700,53,530670118223,0.00875837197320969,census_2020_aiannh_block_population
WADI06700,53,530670127201,0.0511159107271418,census_2020_aiannh_block_population
WADI06700,53,530670127204,0.00509090909090909,census_2020_aiannh_block_population
WADI06700,53,530670127205,0.00480769230769231,census_2020_aiannh_block_population
KSDI00200,20,200850828001,0.076873798846893,census_2020_aiannh_block_population
KSDI00200,20,200850828002,0.571139035265505,census_2020_aiannh_block_population
NDDI00200,38,380059401001,0.73394495412844,census_2020_aiannh_block_population
NDDI00200,38,380059401002,1,census_2020_aiannh_block_population
NDDI00200,38,380059402001,1,census_2020_aiannh_block_population
NDDI00200,38,380059402002,0.992623814541623,census_2020_aiannh_block_population
NDDI00200,38,380279592002,0.00343642611683849,census_2020_aiannh_block_population
NDDI00200,38,380279592003,0.183870967741935,census_2020_aiannh_block_population
NDDI00200,38,380639590004,0.00451263537906137,census_2020_aiannh_block_population
NDDI00200,38,380719577001,0.00101419878296146,census_2020_aiannh_block_population
NDDI00200,38,380719577002,0.00184162062615101,census_2020_aiannh_block_population
LADI00600,22,220039505023,0.0718105423987777,census_2020_aiannh_block_population
OK0581400,40,401155747003,0.179405520169851,census_2020_aiannh_block_population
OK0581400,40,401155749001,0.0819672131147541,census_2020_aiannh_block_population
OK0581400,40,401155749002,0.465196416264645,census_2020_aiannh_block_population
OK0581400,40,401155749003,0.784630940343782,census_2020_aiannh_block_population
UT0240200,49,490139403001,1,census_2020_aiannh_block_population
UT0240200,49,490139403002,1,census_2020_aiannh_block_population
UT0240200,49,490139403003,0.999454743729553,census_2020_aiannh_block_population
UT0240200,49,490139405011,1,census_2020_aiannh_block_population
UT0240200,49,490139405012,1,census_2020_aiannh_block_population
UT0240200,49,490139405021,1,census_2020_aiannh_block_population
UT0240200,49,490139405022,1,census_2020_aiannh_block_population
UT0240200,49,490139406001,1,census_2020_aiannh_block_population
UT0240200,49,490139406002,1,census_2020_aiannh_block_population
UT0240200,49,490139406003,1,census_2020_aiannh_block_population
UT0240200,49,490139406004,1,census_2020_aiannh_block_population
UT0240200,49,490139406005,1,census_2020_aiannh_block_population
UT0240200,49,490479402011,1,census_2020_aiannh_block_population
UT0240200,49,490479402012,1,census_2020_aiannh_block_population
UT0240200,49,490479402013,1,census_2020_aiannh_block_population
UT0240200,49,490479402014,1,census_2020_aiannh_block_population
UT0240200,49,490479402015,1,census_2020_aiannh_block_population
UT0240200,49,490519405011,0.011177347242921,census_2020_aiannh_block_population
CO0340200,08,080079404001,1,census_2020_aiannh_block_population
CO0340200,08,080079404002,1,census_2020_aiannh_block_population
CO0340200,08,080679403001,1,census_2020_aiannh_block_population
CO0340200,08,080679403002,1,census_2020_aiannh_block_population
CO0340200,08,080679403003,1,census_2020_aiannh_block_population
CO0340200,08,080679404001,1,census_2020_aiannh_block_population
CO0340200,08,080679404002,1,census_2020_aiannh_block_population
CO0340200,08,080679404003,1,census_2020_aiannh_block_population
CO0340200,08,080679707013,0.00837871805613741,census_2020_aiannh_block_population
OKDI18000,40,400137956002,0.235637779941577,census_2020_aiannh_block_population
OKDI18000,40,400137959001,1,census_2020_aiannh_block_population
OKDI18000,40,400137959002,1,census_2020_aiannh_block_population
OKDI18000,40,400137960021,0.133901705115346,census_2020_aiannh_block_population
OKDI18000,40,400137960031,0.071127749181095,census_2020_aiannh_block_population
OKDI18000,40,400137960032,0.838658146964856,census_2020_aiannh_block_population
OKDI18000,40,400137960033,1,census_2020_aiannh_block_population
OKDI18000,40,400137960041,1,census_2020_aiannh_block_population
OKDI18000,40,400137961023,0.101284958427816,census_2020_aiannh_block_population
OKDI18000,40,400137966001,1,census_2020_aiannh_block_population
OKDI18000,40,400137966002,1,census_2020_aiannh_block_population
OKDI18000,40,400137966003,1,census_2020_aiannh_block_population
OKDI18000,40,400198921001,1,census_2020_aiannh_block_population
OKDI18000,40,400198921002,1,census_2020_aiannh_block_population
OKDI18000,40,400198921003,1,census_2020_aiannh_block_population
OKDI18000,40,400198922001,1,census_2020_aiannh_block_population
OKDI18000,40,400198922002,1,census_2020_aiannh_block_population
OKDI18000,40,400198923011,1,census_2020_aiannh_block_population
OKDI18000,40,400198923012,1,census_2020_aiannh_block_population
OKDI18000,40,400198923021,1,census_2020_aiannh_block_population
OKDI18000,40,400198923022,1,census_2020_aiannh_block_population
OKDI18000,40,400198924001,1,census_2020_aiannh_block_population
OKDI18000,40,400198924002,1,census_2020_aiannh_block_population
OKDI18000,40,400198924003,1,census_2020_aiannh_block_population
OKDI18000,40,400198924004,1,census_2020_aiannh_block_population
OKDI18000,40,400198925011,1,census_2020_aiannh_block_population
OKDI18000,40,400198925012,1,census_2020_aiannh_block_population
OKDI18000,40,400198925013,1,census_2020_aiannh_block_population
OKDI18000,40,400198925021,1,census_2020_aiannh_block_population
OKDI18000,40,400198925022,1,census_2020_aiannh_block_population
OKDI18000,40,400198925023,1,census_2020_aiannh_block_population
OKDI18000,40,400198926011,1,census_2020_aiannh_block_population
OKDI18000,40,400198926012,1,census_2020_aiannh_block_population
OKDI18000,40,400198926013,1,census_2020_aiannh_block_population
OKDI18000,40,400198926021,1,census_2020_aiannh_block_population
OKDI18000,40,400198926022,1,census_2020_aiannh_block_population
OKDI18000,40,400198926023,1,census_2020_aiannh_block_population
OKDI18000,40,400198927001,1,census_2020_aiannh_block_population
OKDI18000,40,400198927002,1,census_2020_aiannh_block_population
OKDI18000,40,400198927003,1,census_2020_aiannh_block_population
OKDI18000,40,400198928011,1,census_2020_aiannh_block_population
OKDI18000,40,400198928012,1,census_2020_aiannh_block_population
OKDI18000,40,400198928013,1,census_2020_aiannh_block_population
OKDI18000,40,400198928021,1,census_2020_aiannh_block_population
OKDI18000,40,400198928022,1,census_2020_aiannh_block_population
OKDI18000,40,400198929001,1,census_2020_aiannh_block_population
OKDI18000,40,400198929002,1,census_2020_aiannh_block_population
OKDI18000,40,400198929003,1,census_2020_aiannh_block_population
OKDI18000,40,400198929004,1,census_2020_aiannh_block_population
OKDI18000,40,400198930011,1,census_2020_aiannh_block_population
OKDI18000,40,400198930012,1,census_2020_aiannh_block_population
OKDI18000,40,400198930013,1,census_2020_aiannh_block_population
OKDI18000,40,400198930021,1,census_2020_aiannh_block_population
OKDI18000,40,400198930022,1,census_2020_aiannh_block_population
OKDI18000,40,400198930023,1,census_2020_aiannh_block_population
OKDI18000,40,400198930024,1,census_2020_aiannh_block_population
OKDI18000,40,400198931001,1,census_2020_aiannh_block_population
OKDI18000,40,400198931002,1,census_2020_aiannh_block_population
OKDI18000,40,400198931003,1,census_2020_aiannh_block_population
OKDI18000,40,400198931004,1,census_2020_aiannh_block_population
OKDI18000,40,400293882001,0.09107303877367,census_2020_aiannh_block_population
OKDI18000,40,400293882002,0.215851602023609,census_2020_aiannh_block_population
OKDI18000,40,400496811001,1,census_2020_aiannh_block_population
OKDI18000,40,400496811002,1,census_2020_aiannh_block_population
OKDI18000,40,400496811003,1,census_2020_aiannh_block_population
OKDI18000,40,400496812001,1,census_2020_aiannh_block_population
OKDI18000,40,400496812002,1,census_2020_aiannh_block_population
OKDI18000,40,400496812003,1,census_2020_aiannh_block_population
OKDI18000,40,400496813001,1,census_2020_aiannh_block_population
OKDI18000,40,400496813002,1,census_2020_aiannh_block_population
OKDI18000,40,400496813003,1,census_2020_aiannh_block_population
OKDI18000,40,400496814001,1,census_2020_aiannh_block_population
OKDI18000,40,400496814002,1,census_2020_aiannh_block_population
OKDI18000,40,400496814003,1,census_2020_aiannh_block_population
OKDI18000,40,400496814004,1,census_2020_aiannh_block_population
OKDI18000,40,400496815001,1,census_2020_aiannh_block_population
OKDI18000,40,400496815002,1,census_2020_aiannh_block_population
OKDI18000,40,400496816001,1,census_2020_aiannh_block_population
OKDI18000,40,400496816002,1,census_2020_aiannh_block_population
OKDI18000,40,400496817001,1,census_2020_aiannh_block_population
OKDI18000,40,400496817002,1,census_2020_aiannh_block_population
OKDI18000,40,400496818001,1,census_2020_aiannh_block_population
OKDI18000,40,400496818002,1,census_2020_aiannh_block_population
OKDI18000,40,400496818003,1,census_2020_aiannh_block_population
OKDI18000,40,400496818004,1,census_2020_aiannh_block_population
OKDI18000,40,400496819001,1,census_2020_aiannh_block_population
OKDI18000,40,400496819002,1,census_2020_aiannh_block_population
OKDI18000,40,400496819003,1,census_2020_aiannh_block_population
OKDI18000,40,400510001001,1,census_2020_aiannh_block_population
OKDI18000,40,400510004001,1,census_2020_aiannh_block_population
OKDI18000,40,400510004002,1,census_2020_aiannh_block_population
OKDI18000,40,400510004003,1,census_2020_aiannh_block_population
OKDI18000,40,400510004004,1,census_2020_aiannh_block_population
OKDI18000,40,400510005011,1,census_2020_aiannh_block_population
OKDI18000,40,400510005012,1,census_2020_aiannh_block_population
OKDI18000,40,400510005021,1,census_2020_aiannh_block_population
OKDI18000,40,400510005022,1,census_2020_aiannh_block_population
OKDI18000,40,400510006001,0.99490662139219,census_2020_aiannh_block_population
OKDI18000,40,400510006002,0.0403321470937129,census_2020_aiannh_block_population
OKDI18000,40,400510006003,1,census_2020_aiannh_block_population
OKDI18000,40,400510006004,0.141440846001322,census_2020_aiannh_block_population
OKDI18000,40,400510007011,1,census_2020_aiannh_block_population
OKDI18000,40,400510007012,1,census_2020_aiannh_block_population
OKDI18000,40,400510007013,0.318134715025907,census_2020_aiannh_block_population
OKDI18000,40,400510007014,1,census_2020_aiannh_block_population
OKDI18000,40,400510007021,0.975746268656716,census_2020_aiannh_block_population
OKDI18000,40,400510007022,1,census_2020_aiannh_block_population
OKDI18000,40,400510008011,1,census_2020_aiannh_block_population
OKDI18000,40,400510008012,1,census_2020_aiannh_block_population
OKDI18000,40,400510008021,1,census_2020_aiannh_block_population
OKDI18000,40,400510008022,1,census_2020_aiannh_block_population
OKDI18000,40,400510008023,0.85357624831309,census_2020_aiannh_block_population
OKDI18000,40,400510009011,0.60642919200695,census_2020_aiannh_block_population
OKDI18000,40,400510009012,1,census_2020_aiannh_block_population
OKDI18000,40,400510009013,1,census_2020_aiannh_block_population
OKDI18000,40,400510009021,1,census_2020_aiannh_block_population
OKDI18000,40,400510009022,1,census_2020_aiannh_block_population
OKDI18000,40,400510009023,1,census_2020_aiannh_block_population
OKDI18000,40,400510009024,1,census_2020_aiannh_block_population
OKDI18000,40,400510009025,1,census_2020_aiannh_block_population
OKDI18000,40,400510009026,1,census_2020_aiannh_block_population
OKDI18000,40,400510009027,1,census_2020_aiannh_block_population
OKDI18000,40,400510009028,1,census_2020_aiannh_block_population
OKDI18000,40,400510009041,1,census_2020_aiannh_block_population
OKDI18000,40,400510009042,1,census_2020_aiannh_block_population
OKDI18000,40,400510009043,1,census_2020_aiannh_block_population
OKDI18000,40,400510009051,1,census_2020_aiannh_block_population
OKDI18000,40,400510009052,1,census_2020_aiannh_block_population
OKDI18000,40,400510009061,1,census_2020_aiannh_block_population
OKDI18000,40,400510009062,1,census_2020_aiannh_block_population
OKDI18000,40,400510010001,1,census_2020_aiannh_block_population
OKDI18000,40,400510010002,1,census_2020_aiannh_block_population
OKDI18000,40,400510010003,1,census_2020_aiannh_block_population
OKDI18000,40,400510010004,1,census_2020_aiannh_block_population
OKDI18000,40,400673716001,1,census_2020_aiannh_block_population
OKDI18000,40,400673716002,1,census_2020_aiannh_block_population
OKDI18000,40,400673717001,0.945694336695112,census_2020_aiannh_block_population
OKDI18000,40,400673718001,0.831896551724138,census_2020_aiannh_block_population
OKDI18000,40,400673718002,0.033500837520938,census_2020_aiannh_block_population
OKDI18000,40,400673718003,0.968838526912181,census_2020_aiannh_block_population
OKDI18000,40,400696601981,0.975945017182131,census_2020_aiannh_block_population
OKDI18000,40,400696601982,0.449740932642487,census_2020_aiannh_block_population
OKDI18000,40,400696601983,0.398876404494382,census_2020_aiannh_block_population
OKDI18000,40,400696602011,1,census_2020_aiannh_block_population
OKDI18000,40,400696602012,1,census_2020_aiannh_block_population
OKDI18000,40,400696602013,1,census_2020_aiannh_block_population
OKDI18000,40,400696602021,1,census_2020_aiannh_block_population
OKDI18000,40,400696602022,1,census_2020_aiannh_block_population
OKDI18000,40,400696603001,1,census_2020_aiannh_block_population
OKDI18000,40,400696603002,1,census_2020_aiannh_block_population
OKDI18000,40,400850941001,1,census_2020_aiannh_block_population
OKDI18000,40,400850941002,1,census_2020_aiannh_block_population
OKDI18000,40,400850942001,1,census_2020_aiannh_block_population
OKDI18000,40,400850942002,1,census_2020_aiannh_block_population
OKDI18000,40,400850942003,1,census_2020_aiannh_block_population
OKDI18000,40,400850943001,1,census_2020_aiannh_block_population
OKDI18000,40,400850943002,1,census_2020_aiannh_block_population
OKDI18000,40,400874001031,1,census_2020_aiannh_block_population
OKDI18000,40,400874001032,1,census_2020_aiannh_block_population
OKDI18000,40,400874001033,1,census_2020_aiannh_block_population
OKDI18000,40,400874001041,1,census_2020_aiannh_block_population
OKDI18000,40,400874001042,1,census_2020_aiannh_block_population
OKDI18000,40,400874001043,1,census_2020_aiannh_block_population
OKDI18000,40,400874001044,1,census_2020_aiannh_block_population
OKDI18000,40,400874001045,1,census_2020_aiannh_block_population
OKDI18000,40,400874001051,1,census_2020_aiannh_block_population
OKDI18000,40,400874001052,1,census_2020_aiannh_block_population
OKDI18000,40,400874001053,1,census_2020_aiannh_block_population
OKDI18000,40,400874001061,1,census_2020_aiannh_block_population
OKDI18000,40,400874001062,1,census_2020_aiannh_block_population
OKDI18000,40,400874001063,1,census_2020_aiannh_block_population
OKDI18000,40,400874001064,1,census_2020_aiannh_block_population
OKDI18000,40,400874001065,1,census_2020_aiannh_block_population
OKDI18000,40,400874002011,1,census_2020_aiannh_block_population
OKDI18000,40,400874002012,1,census_2020_aiannh_block_population
OKDI18000,40,400874002013,1,census_2020_aiannh_block_population
OKDI18000,40,400874002031,1,census_2020_aiannh_block_population
OKDI18000,40,400874002032,1,census_2020_aiannh_block_population
OKDI18000,40,400874002033,1,census_2020_aiannh_block_population
OKDI18000,40,400874002041,1,census_2020_aiannh_block_population
OKDI18000,40,400874002042,1,census_2020_aiannh_block_population
OKDI18000,40,400874002043,1,census_2020_aiannh_block_population
OKDI18000,40,400874003001,1,census_2020_aiannh_block_population
OKDI18000,40,400874003002,1,census_2020_aiannh_block_population
OKDI18000,40,400874003003,1,census_2020_aiannh_block_population
OKDI18000,40,400874003004,1,census_2020_aiannh_block_population
OKDI18000,40,400874003005,1,census_2020_aiannh_block_population
OKDI18000,40,400874004001,1,census_2020_aiannh_block_population
OKDI18000,40,400950946981,1,census_2020_aiannh_block_population
OKDI18000,40,400950946982,1,census_2020_aiannh_block_population
OKDI18000,40,400950946983,1,census_2020_aiannh_block_population
OKDI18000,40,400950947001,1,census_2020_aiannh_block_population
OKDI18000,40,400950947002,1,census_2020_aiannh_block_population
OKDI18000,40,400950947003,1,census_2020_aiannh_block_population
OKDI18000,40,400950948031,1,census_2020_aiannh_block_population
OKDI18000,40,400950948032,1,census_2020_aiannh_block_population
OKDI18000,40,400950948033,1,census_2020_aiannh_block_population
OKDI18000,40,400950948041,1,census_2020_aiannh_block_population
OKDI18000,40,400950948051,1,census_2020_aiannh_block_population
OKDI18000,40,400950948052,1,census_2020_aiannh_block_population
OKDI18000,40,400950948061,1,census_2020_aiannh_block_population
OKDI18000,40,400950948062,1,census_2020_aiannh_block_population
OKDI18000,40,400997906001,1,census_2020_aiannh_block_population
OKDI18000,40,400997906002,1,census_2020_aiannh_block_population
OKDI18000,40,400997907011,1,census_2020_aiannh_block_population
OKDI18000,40,400997907012,1,census_2020_aiannh_block_population
OKDI18000,40,400997907013,1,census_2020_aiannh_block_population
OKDI18000,40,400997907014,1,census_2020_aiannh_block_population
OKDI18000,40,400997907021,1,census_2020_aiannh_block_population
OKDI18000,40,400997907022,1,census_2020_aiannh_block_population
OKDI18000,40,400997908011,1,census_2020_aiannh_block_population
OKDI18000,40,400997908012,1,census_2020_aiannh_block_population
OKDI18000,40,400997908013,1,census_2020_aiannh_block_population
OKDI18000,40,400997908014,1,census_2020_aiannh_block_population
OKDI18000,40,400997908021,1,census_2020_aiannh_block_population
OKDI18000,40,400997908022,1,census_2020_aiannh_block_population
OKDI18000,40,401230886001,0.887315270935961,census_2020_aiannh_block_population
OKDI18000,40,401230886002,0.950900163666121,census_2020_aiannh_block_population
OKDI18000,40,401230886003,1,census_2020_aiannh_block_population
OKDI18000,40,401230887001,0.850762527233116,census_2020_aiannh_block_population
OKDI18000,40,401230887002,1,census_2020_aiannh_block_population
OKDI18000,40,401230887003,1,census_2020_aiannh_block_population
OKDI18000,40,401230888011,1,census_2020_aiannh_block_population
OKDI18000,40,401230888012,1,census_2020_aiannh_block_population
OKDI18000,40,401230888013,1,census_2020_aiannh_block_population
OKDI18000,40,401230888014,1,census_2020_aiannh_block_population
OKDI18000,40,401230888021,1,census_2020_aiannh_block_population
OKDI18000,40,401230888022,1,census_2020_aiannh_block_population
OKDI18000,40,401230889001,1,census_2020_aiannh_block_population
OKDI18000,40,401230889002,1,census_2020_aiannh_block_population
OKDI18000,40,401230889003,1,census_2020_aiannh_block_population
OKDI18000,40,401230889004,1,census_2020_aiannh_block_population
OKDI18000,40,401230889005,1,census_2020_aiannh_block_population
OKDI18000,40,401230890001,1,census_2020_aiannh_block_population
OKDI18000,40,401230890002,1,census_2020_aiannh_block_population
OKDI18000,40,401230890003,1,census_2020_aiannh_block_population
OKDI18000,40,401230891001,1,census_2020_aiannh_block_population
OKDI18000,40,401230891002,1,census_2020_aiannh_block_population
OKDI18000,40,401230892001,1,census_2020_aiannh_block_population
OKDI18000,40,401230892002,1,census_2020_aiannh_block_population
OKDI18000,40,401230893001,1,census_2020_aiannh_block_population
OKDI18000,40,401230893002,1,census_2020_aiannh_block_population
OKDI18000,40,401230893003,1,census_2020_aiannh_block_population
OKDI18000,40,401230893004,1,census_2020_aiannh_block_population
OKDI18000,40,401230895981,1,census_2020_aiannh_block_population
OKDI18000,40,401230895982,1,census_2020_aiannh_block_population
OKDI18000,40,401230895983,1,census_2020_aiannh_block_population
OKDI18000,40,401230896001,1,census_2020_aiannh_block_population
OKDI18000,40,401230896002,1,census_2020_aiannh_block_population
OKDI18000,40,401370001011,0.994853523357086,census_2020_aiannh_block_population
OKDI18000,40,401370001012,1,census_2020_aiannh_block_population
OKDI18000,40,401370001013,0.939447383891828,census_2020_aiannh_block_population
OKDI18000,40,401370001021,1,census_2020_aiannh_block_population
OKDI18000,40,401370001022,0.513126491646778,census_2020_aiannh_block_population
OKDI18000,40,401370001023,1,census_2020_aiannh_block_population
OKDI18000,40,401370002001,1,census_2020_aiannh_block_population
OKDI18000,40,401370002002,1,census_2020_aiannh_block_population
OKDI18000,40,401370002003,1,census_2020_aiannh_block_population
OKDI18000,40,401370003001,1,census_2020_aiannh_block_population
OKDI18000,40,401370003002,1,census_2020_aiannh_block_population
OKDI18000,40,401370004001,1,census_2020_aiannh_block_population
OKDI18000,40,401370004002,1,census_2020_aiannh_block_population
OKDI18000,40,401370004003,1,census_2020_aiannh_block_population
OKDI18000,40,401370004004,1,census_2020_aiannh_block_population
OKDI18000,40,401370006001,1,census_2020_aiannh_block_population
OKDI18000,40,401370006002,1,census_2020_aiannh_block_population
OKDI18000,40,401370006003,1,census_2020_aiannh_block_population
OKDI18000,40,401370008001,1,census_2020_aiannh_block_population
OKDI18000,40,401370008002,0.159132007233273,census_2020_aiannh_block_population
OKDI18000,40,401370008003,1,census_2020_aiannh_block_population
OKDI18000,40,401370008004,0.191056910569106,census_2020_aiannh_block_population
OKDI18000,40,401370009011,0.320858895705521,census_2020_aiannh_block_population
OKDI18000,40,401370009012,1,census_2020_aiannh_block_population
OKDI18000,40,401370009013,0.978308026030369,census_2020_aiannh_block_population
OKDI18000,40,401370009014,1,census_2020_aiannh_block_population
OKDI18000,40,401370009021,1,census_2020_aiannh_block_population
OKDI18000,40,401370009022,1,census_2020_aiannh_block_population
OKDI18000,40,401370009023,1,census_2020_aiannh_block_population
OKDI18000,40,401370010001,1,census_2020_aiannh_block_population
OKDI18000,40,401370010002,1,census_2020_aiannh_block_population
OKDI18000,40,401370010003,1,census_2020_aiannh_block_population
OKDI18000,40,401370011001,0.144209759650401,census_2020_aiannh_block_population
OKDI18000,40,401370011002,1,census_2020_aiannh_block_population
OKDI18000,40,401370011003,1,census_2020_aiannh_block_population
OKDI18000,40,401370011004,1,census_2020_aiannh_block_population
OKDI18000,40,401370011005,1,census_2020_aiannh_block_population
MTDI00000,30,300290017032,1,census_2020_aiannh_block_population
MTDI00000,30,300479403041,1,census_2020_aiannh_block_population
MTDI00000,30,300479403042,1,census_2020_aiannh_block_population
MTDI00000,30,300479403051,1,census_2020_aiannh_block_population
MTDI00000,30,300479403052,1,census_2020_aiannh_block_population
MTDI00000,30,300479403053,1,census_2020_aiannh_block_population
MTDI00000,30,300479403061,1,census_2020_aiannh_block_population
MTDI00000,30,300479403062,1,census_2020_aiannh_block_population
MTDI00000,30,300479403071,1,census_2020_aiannh_block_population
MTDI00000,30,300479403072,1,census_2020_aiannh_block_population
MTDI00000,30,300479403073,1,census_2020_aiannh_block_population
MTDI00000,30,300479404001,1,census_2020_aiannh_block_population
MTDI00000,30,300479404002,1,census_2020_aiannh_block_population
MTDI00000,30,300479404003,1,census_2020_aiannh_block_population
MTDI00000,30,300479405001,1,census_2020_aiannh_block_population
MTDI00000,30,300479405002,1,census_2020_aiannh_block_population
MTDI00000,30,300479405003,1,census_2020_aiannh_block_population
MTDI00000,30,300479405004,1,census_2020_aiannh_block_population
MTDI00000,30,300479406001,1,census_2020_aiannh_block_population
MTDI00000,30,300479406002,1,census_2020_aiannh_block_population
MTDI00000,30,300479406003,1,census_2020_aiannh_block_population
MTDI00000,30,300479406004,1,census_2020_aiannh_block_population
MTDI00000,30,300479407001,1,census_2020_aiannh_block_population
MTDI00000,30,300479407002,0.996144949884349,census_2020_aiannh_block_population
MTDI00000,30,300630018012,1,census_2020_aiannh_block_population
MTDI00000,30,300899403001,1,census_2020_aiannh_block_population
MTDI00000,30,300899403002,1,census_2020_aiannh_block_population
