block_group_geoid,state_fips,population_2024,households_total,exposure_proxy_2024,vehicle_exposure_2024,burglary_premises_total,land_area_sq_mi,expected_count_total,crime_density_total,non_residential_flag,special_use_tract_flag,suppression_reasons,suppression_modes,n_offenses_published,n_neighbours,n_neighbours_coloured,neighbour_median_index,neighbour_max_index
481130004013,48,0,0,1558.0,51.94030342098897,90.37927864766445,0.058748532247122946,10.82404658477196,184.2436937699331,True,False,,non_residential,0,3.0,1.0,376.51660215866593,376.51660215866593
481130004091,48,0,0,4824.0,176.59703163136248,113.13052350719127,0.17430929441602727,8.099823456547202,46.46810994034088,True,False,,non_residential,0,5.0,3.0,329.16938604643076,376.51660215866593
481130078221,48,32,0,5940.0,4374.172629638363,67.78445898574833,0.09060736576122738,18.665498079057322,206.0042020010325,True,False,,non_residential,0,3.0,3.0,138.90373761963366,202.033461509801
481130100011,48,115,0,43634.0,34834.36380047957,349.55811990397336,0.29034843715942776,74.68163984129377,257.21385164641595,True,False,,non_residential,0,7.0,3.0,319.19104340588547,376.51660215866593
481130100013,48,0,0,4171.0,53.53846660317324,91.97429191335199,0.12270172159207327,9.378754371066451,76.43539348409871,True,False,,non_residential,0,4.0,2.0,228.59440308078092,319.19104340588547
481130100014,48,0,0,12919.0,3001.35045614207,537.0715222149724,0.3418351600077423,49.44202644799527,144.63704215469073,True,False,,non_residential,0,6.0,4.0,268.0821989068016,438.89930234505687
481130100021,48,5462,0,8806.0,469.8599755621771,512.2109734255637,0.6855147300270811,52.45206684166361,76.51486473469579,True,False,,non_residential,0,10.0,10.0,221.9912023995509,338.9803858074335
481130107013,48,0,0,1506.0,1203.4168761847598,121.56364235566065,0.2834696411019431,16.176312083553515,57.06541279225061,True,False,,non_residential,0,4.0,4.0,245.1179139956015,398.0467981137499
481130107014,48,0,0,2771.0,2115.1689716208894,570.647482528131,0.4970103897503993,34.24942572078595,68.91088481668594,True,False,,non_residential,0,2.0,2.0,269.13727949029396,398.0467981137499
481130141242,48,0,0,20519.0,12793.29627338513,622.953158695217,1.0823053546759334,51.523848000183804,47.60564823742483,True,False,,non_residential,0,4.0,2.0,49.09777923550989,61.47287485015345
481130141263,48,0,0,24576.0,19648.61724336458,1511.5250047052375,3.0658395570781214,73.33459369802168,23.919905896156138,True,False,,non_residential,0,12.0,9.0,69.67486312343145,161.0598463952646
481130159002,48,0,0,2227.0,1446.3376798767697,66.08964599052361,1.703417858547621,11.698103318921738,6.867430243390691,True,False,,non_residential,0,8.0,8.0,123.2718097881515,201.07904855836722
481130161002,48,0,0,2601.0,1169.0563677677978,404.6068694181974,0.21084459727500449,12.826893556032605,60.83577061878657,True,False,,non_residential,0,6.0,6.0,134.0093234337658,291.27272290021625
481130161005,48,0,0,6631.0,5298.710030531966,279.13214374347524,0.889369719925085,13.966893886722175,15.70426063965688,True,False,,non_residential,0,7.0,6.0,111.70159834301657,216.29061391696177
481130165331,48,0,0,5663.0,4525.199050354777,228.88965916456388,0.9551619138514115,26.671818426638982,27.92387137704503,True,False,,non_residential,0,8.0,8.0,162.5821471790709,210.14414266551591
481130169022,48,2004,0,4266.0,2466.76487170143,100.6780714362381,1.49030915821463,12.2436763523812,8.215527821790317,True,False,,non_residential,0,2.0,2.0,215.02823103474128,268.14531071063436
481130178051,48,0,0,5680.0,3666.985421521821,255.57135434098632,1.3318512879196192,32.476602728383554,24.38455631117249,True,False,,non_residential,0,6.0,6.0,110.54486193533998,242.1738086481462
481130190342,48,44,4,9687.0,17.593571137644965,28.82783823387867,0.38510254010393896,8.668771502516982,22.510294271695237,True,False,,non_residential,0,6.0,6.0,126.61994998771658,253.3893249936896
481130190405,48,0,0,12188.0,9739.206432230978,706.1192473360788,1.0206737976106,33.59691764936176,32.916410441820126,True,False,,non_residential,0,12.0,12.0,170.91722112463896,405.4249615680932
481130203001,48,0,0,1173.0,686.4110867481465,203.62712105306375,0.4803879196186735,18.368486786958012,38.23677914619233,True,False,,non_residential,0,5.0,5.0,295.08849233545817,472.67792206349714
481139800001,48,0,0,18402.0,14815.771780439329,992.4138269587768,10.274012030117003,325.2420811941238,31.656774416918786,True,True,,non_residential,0,13.0,10.0,115.46367055176117,199.49417262093868
481139801001,48,0,0,23137.0,18623.395561993366,1825.4173980365915,2.1426414965279514,68.28678079626326,31.87037164496195,True,True,,non_residential,0,8.0,8.0,179.82431529885653,329.16938604643076
481210203206,48,0,0,4641.0,2984.691349037539,140.23518965799863,2.0534013185103,12.007262806318558,5.847499316416909,True,False,,non_residential,0,6.0,5.0,50.72078484795002,193.64091508019487
481210212042,48,0,0,691.0,172.2501146915083,90.37927864766445,0.20612256787541777,4.584227846179946,22.240300484470445,True,False,,non_residential,0,5.0,4.0,242.10582073782982,403.2831191781154
481210214151,48,0,0,540.0,398.74069103055535,196.3896872990668,0.08879538833095262,4.7604068034548925,53.61096891329764,True,False,,non_residential,0,6.0,5.0,57.10903434242155,311.79503574310274
481210216551,48,0,0,2563.0,1878.6257189546202,1018.5744921578852,0.36971752739050223,52.88946316554035,143.05370789109912,True,False,,non_residential,0,8.0,8.0,106.75203520759048,311.6407836609481
481390602091,48,0,0,1107.0,951.0919608368072,74.1606793107039,0.2738201759543985,4.1479537611077975,15.148459190964036,True,False,,non_residential,0,3.0,3.0,74.84368003595483,91.317620968491
481390602124,48,0,0,2984.0,1568.8291964661337,563.2838004454594,1.8729811852302287,17.192599543786194,9.17926975420891,True,False,,non_residential,0,9.0,7.0,91.317620968491,433.3976077291949
481390602192,48,0,0,604.0,518.9336443951505,213.3556689819124,0.4569318273820184,4.047920624349654,8.858915885860114,True,False,,non_residential,0,7.0,6.0,74.96915466493688,102.53190530299463
481390606011,48,0,0,1905.0,40.380598156576276,0.0,0.19765418923100772,0.4087903177915784,2.0682097322703643,True,False,zero_or_structural_denominator,non_residential,0,7.0,6.0,94.51892639872837,115.2996561637098
481390608023,48,0,0,4006.0,2936.614563812292,237.84051230232726,7.4897567773004186,7.793788955891028,1.0405930643184642,True,False,,non_residential,0,3.0,3.0,42.344051950487376,148.27739337136921
481410009022,48,0,0,162.0,142.5420322979311,96.44075505507934,1.6937467716791952,2.567842500993074,1.5160722629435879,True,False,,non_residential,0,5.0,5.0,67.29969354475097,92.17352548175273
481410011162,48,0,0,2770.0,1884.3361342799672,905.0288476022362,0.3283408895649332,38.10366319504199,116.04909533360618,True,False,,non_residential,0,6.0,6.0,102.50229192643792,214.97580946151737
481410101013,48,1236,0,2901.0,0.8691587335239701,67.78445898574833,147.73257974531782,3.7919376130141362,0.025667578671889513,True,False,zero_or_structural_denominator,non_residential,0,14.0,14.0,59.66444209188627,90.8767468361317
481410102123,48,0,0,5.0,6.953269868191761,2.5520212251000656,4.91672952120232,0.0,0.0,True,False,,non_residential,0,7.0,7.0,83.7388998640892,191.97859166127915
481419800001,48,0,0,12623.0,11020.932741083941,940.7333685982758,9.876635302391408,56.424721432985194,5.712949775448649,True,True,,non_residential,0,8.0,8.0,60.58079771814626,209.14773888815859
481439504012,48,2171,0,4406.0,2530.40553606977,204.78581276740576,0.27524180410233623,7.9352141428246,28.82997431550859,True,False,,non_residential,0,5.0,5.0,73.61231798901065,135.98256310700887
481450008003,48,1232,0,1451.0,36.66583657587549,112.97409830958057,18.7375277178396,0.736126731981548,0.03928622511286254,True,False,,non_residential,0,5.0,5.0,69.13543440918602,110.1982883860502
481479504013,48,2493,0,2493.0,24.238888535639347,0.0,0.48617752148676857,2.195679882170141,4.51621020127706,True,False,zero_or_structural_denominator,non_residential,0,2.0,2.0,54.5940919282407,71.99820040174373
481639502011,48,812,0,2096.0,680.8168691922803,248.54301628107723,0.25252509749938584,4.102989967781845,16.247850247010888,True,False,,non_residential,0,3.0,3.0,72.09891228914839,129.10967549712876
481679900000,48,0,0,0.0,0.0,22.594819661916112,0.0,0.17445052879339532,,True,False,zero_or_structural_denominator,non_residential,0,20.0,17.0,108.99433611977881,261.90007306667843
481679901000,48,0,0,746.0,631.0435983358233,0.8994448862615639,0.0,2.075174213919761,,True,False,zero_or_structural_denominator,non_residential,0,19.0,17.0,77.38573017988534,285.9053038683052
481699800001,48,1148,0,2210.0,324.7208480565371,0.0,0.0930011991445011,1.4473088201737356,15.562259771779631,True,True,zero_or_structural_denominator,non_residential,0,1.0,1.0,69.85056766201085,69.85056766201085
481799501004,48,1472,6,1472.0,24.749298304704165,6.0,5.611303752278616,0.3229507191605236,0.057553597776520485,True,False,,non_residential,0,2.0,2.0,76.34640685673644,136.84644595770945
481839800001,48,22,7,343.0,242.50087621475228,15.603385868588873,2.3047630902058467,0.5001866932067487,0.2170230403863658,True,True,,non_residential,0,4.0,4.0,31.791716504032884,76.68554818697986
482012503043,48,2872,0,2979.0,608.6708489364335,75.75017869396596,2.1413283630865783,25.433612404396346,11.877492888449641,True,False,,non_residential,0,10.0,10.0,94.82946465169283,163.42740536492778
482013241021,48,0,0,3298.0,1599.8884897476958,224.80087181557388,6.6133963835069505,27.91016163425406,4.220246302468546,True,False,,non_residential,0,13.0,11.0,133.19447481420733,314.4070100094334
482013242002,48,0,0,1384.0,1126.567882851721,84.18215333650865,2.2319847638219468,29.930162800397824,13.409662684769769,True,False,,non_residential,0,11.0,10.0,222.69485824772667,611.7547681429098
482013402011,48,0,0,2798.0,2343.0991002333276,72.32941110928985,3.8194279586866524,15.115931821127354,3.9576428681548204,True,False,,non_residential,0,6.0,6.0,169.0952678349141,207.54629268594311
482013436011,48,0,0,13891.0,10646.471733194394,607.9076398842857,18.855412428901076,68.49828970786967,3.6328184263356293,True,False,,non_residential,0,16.0,15.0,102.34722374352086,377.24330516206186
482019801001,48,0,0,29656.0,19921.610475176476,4277.415118222397,11.76854939307038,380.18278733785536,32.30498293712534,True,True,,non_residential,0,9.0,9.0,189.80454872322056,319.2710270064844
482019803001,48,3013,5,10743.0,4788.592976470321,279.068615646288,0.46983960864592544,40.10524924510733,85.3594471540839,True,True,,non_residential,0,7.0,7.0,202.08116595353266,288.6625121593337
482019804001,48,4425,0,21940.0,6163.704136034056,603.1746538123622,0.5164707107477803,66.84016233979358,129.4171401182034,True,True,,non_residential,0,5.0,5.0,246.3188115336257,1076.7823453814951
482090107031,48,0,0,1065.0,36.76104556520737,97.71633966982714,0.19323409171944037,2.2919600001094227,11.861054018548423,True,False,,non_residential,0,7.0,7.0,66.30814386146601,199.7006103856148
482150201083,48,0,0,267.0,19.703955672383245,22.829457458332172,7.681130242717601,0.22597533521201707,0.029419542186029445,True,False,,non_residential,0,7.0,7.0,43.75020326220205,98.58340988893339
482150205064,48,0,0,1454.0,1247.346063434348,1260.7967048244745,0.26535025290135406,29.29508419674465,110.40156878100025,True,False,,non_residential,0,7.0,7.0,138.93712579544626,201.43790438928207
482159800001,48,0,0,576.0,342.67748995449125,37.78036834598686,0.6190387491778871,3.7294796081138135,6.024630304753522,True,True,,non_residential,0,3.0,3.0,84.21886277356398,235.95425415083477
482459800001,48,0,0,465.0,474.2431996874542,35.88076284300164,1.5633206903023196,7.003677688959008,4.480000637364184,True,True,,non_residential,0,5.0,5.0,72.69520516355892,180.22372133141835
482459802001,48,6555,0,8844.0,236.6539043805245,0.0,1.9647715680053837,7.385321622762031,3.7588703659120712,True,True,zero_or_structural_denominator,non_residential,0,3.0,3.0,48.533540691526554,99.12968000018367
482459803001,48,5360,0,7365.0,393.799580016604,0.0,1.5185401758465988,5.3697981352854285,3.536158094922791,True,True,zero_or_structural_denominator,non_residential,0,1.0,1.0,48.533540691526554,48.533540691526554
482459900000,48,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,4.0,2.0,101.63152939761275,133.4143240847796
482511303023,48,0,0,3333.0,3083.6849536103264,146.86410140189435,3.429043927155326,8.455022276633676,2.465708359603259,True,False,,non_residential,0,5.0,5.0,84.58535529102343,326.4080951481721
482530201021,48,5622,0,5622.0,92.08327001975384,0.0,1.8899214174384762,7.487326155362094,3.961712950748035,True,False,zero_or_structural_denominator,non_residential,0,2.0,2.0,40.37769583828745,53.33165378567082
482570505002,48,0,0,1912.0,334.9758776230633,280.28871000321965,1.4301918938152964,2.423552343897059,1.6945644527684978,True,False,,non_residential,0,4.0,4.0,94.12141034444944,119.79427530286414
482619900000,48,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,4.0,2.0,45.17640280524381,51.39826159161629
482739900000,48,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,5.0,3.0,110.36128451098139,243.39342879251194
482917009003,48,345,3,345.0,13.824963367523644,3.0782125988053535,1.660585615584158,0.5198913175146656,0.31307709318665816,True,False,,non_residential,0,5.0,4.0,65.07444725365842,82.61885213146454
482917009004,48,4025,0,4025.0,64.78619954708938,0.0,0.7402196143672645,6.475500643672696,8.748080323713006,True,False,zero_or_structural_denominator,non_residential,0,4.0,3.0,67.00342456042395,82.61885213146454
483030005012,48,1948,0,6086.0,108.13182025562102,70.40458104572767,0.39932152429842627,10.151023253968495,25.420676413080844,True,False,,non_residential,0,6.0,4.0,71.2984492538059,90.5050280867894
483030005021,48,3557,0,15253.0,459.11707288862044,274.6468651275059,0.44194836091351786,22.059770463582993,49.91481452263997,True,False,,non_residential,0,8.0,6.0,254.9628080442256,524.2539013444023
483030005031,48,2646,0,4377.0,127.63100095745433,68.10346163888583,0.13979485025512337,14.183157691300881,101.45693968995886,True,False,,non_residential,0,6.0,4.0,225.68667477059364,265.3707937772151
483030006051,48,0,0,1353.0,500.77441347890067,653.4150242295758,0.1110981934198918,37.93492414869894,341.45401451601646,True,False,,non_residential,0,6.0,6.0,253.25395925740716,524.2539013444023
483039800001,48,0,0,488.0,436.0725866046356,89.52932820774045,2.9944056384104405,9.90288610416056,3.307129126773031,True,True,,non_residential,0,3.0,3.0,88.18532867999147,228.80271474169862
483090003001,48,4168,0,19037.0,8470.99618805591,306.81176438354726,0.6125819627797442,22.914013443038886,37.40562869180935,True,False,,non_residential,0,10.0,10.0,117.77295584613034,233.5043711113914
483099800001,48,0,0,859.0,261.9447146707241,8.64249216799155,3.3504995511350053,4.227461191551479,1.26174056346893,True,True,,non_residential,0,4.0,4.0,62.91760055438954,105.95882949486115
483219900000,48,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,6.0,84.21784027975417,137.69705622109205
483299800001,48,0,0,2051.0,1927.1573291152492,286.43912630227857,2.950561035587148,18.107261752932416,6.136887708655434,True,True,,non_residential,0,3.0,3.0,102.1028136488359,138.6313033711358
483396939012,48,0,0,2031.0,155.02199291191363,26.075280308754337,1.5846528345645572,2.8853276536794987,1.8207948080138012,True,False,,non_residential,0,4.0,4.0,55.611899010726674,191.45773391764612
483396939041,48,1137,0,4989.0,2001.5600022324682,0.07821259880535339,0.3615630498010279,6.663796650943832,18.430524509102888,True,False,zero_or_structural_denominator,non_residential,0,5.0,5.0,68.30430249846539,174.0814172759157
483499707012,48,0,0,1472.0,1303.8883301096068,694.1433751482025,0.9761793848543961,34.33910734672296,35.177046226851914,True,False,,non_residential,0,3.0,3.0,53.89591200621727,187.763578458907
483550027061,48,1922,0,7421.0,28.95333329166849,361.5171145906578,0.5508519496639698,16.566645000829794,30.07458721156522,True,False,,non_residential,0,4.0,4.0,114.79155876696831,243.39342879251194
483559800001,48,0,0,624.0,503.06416594274,108.72628532543591,4.240734912099654,9.005634690936077,2.1236023655336775,True,True,,non_residential,0,3.0,3.0,140.41158199833004,172.05805072896794
483559900000,48,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,4.0,250.3586091189016,262.4680623786988
483719505001,48,1302,0,1302.0,7.378211382113821,0.0,1.5502449545994248,2.896575749254896,1.8684632648930994,True,False,zero_or_structural_denominator,non_residential,0,1.0,1.0,67.49793019632239,67.49793019632239
483719800001,48,581,0,817.0,2.7668292682926827,0.0,0.0995332754635696,0.7284385975737009,7.318543413557392,True,True,zero_or_structural_denominator,non_residential,0,3.0,3.0,33.766377006757864,86.42474898261942
483759800001,48,0,0,1588.0,826.273397617697,120.3347039901148,5.020753550872479,11.37107290692075,2.26481399489221,True,True,,non_residential,0,2.0,2.0,173.7305717266958,262.37406024240704
484239800001,48,0,0,237.0,190.4764463485033,75.33197477046494,1.3049959522787153,2.04570307913604,1.5675934285956525,True,True,,non_residential,0,2.0,2.0,70.9431323482905,75.13009137079369
