block_group_geoid,state_fips,class_strict_three_fates,class_loose_grey_plus_4band_span,class_no_grey_5band_chasm,n_nb,n_grey_nb,band,idx,cnt,pop,expo,land,nb_band_min,nb_band_max,nb_idx_min,nb_idx_max,nb_cnt_max,nb_pop_max,nb_land_max,neighbourhood_band_span,neighbourhood_max_count
450030220041,45,False,True,False,6,1,2.0,45.30164851743492,6.341656730028479,550,1036.0,12.372812012638931,3.0,6.0,71.78056780333364,135.34412710306964,42.15834660135091,2576,113.52434239553324,4.0,42.15834660135091
450039801001,45,False,True,False,11,1,,,27.732322755733954,0,12639.0,113.52434239553324,2.0,6.0,25.2314763837849,168.20416032930214,42.15834660135091,2576,184.93916329214346,4.0,42.15834660135091
450099604001,45,False,False,True,6,0,6.0,136.22874685147974,14.21833429364793,539,539.0,42.07168927891333,2.0,7.0,45.85471970069308,205.16784521485718,19.579648167489747,1363,72.0102931283341,5.0,19.579648167489747
450119801001,45,False,True,False,8,1,,,0.33728118280824715,0,967.0,184.93916329214346,2.0,6.0,25.2314763837849,194.54407648306048,32.17901320407301,1449,125.68894881915115,4.0,32.17901320407301
450130011013,45,False,True,False,9,2,4.0,95.90497503586568,11.32289212781451,701,701.0,5.55982552367779,2.0,6.0,43.49697549334862,173.807330629738,25.292458581952115,3713,110.62139625034804,4.0,25.292458581952115
450179502021,45,False,False,True,6,0,1.0,14.904523694343952,2.058171224947025,867,867.0,35.08390970953145,0.0,5.0,10.190399644683518,129.61895409035517,24.967009118737284,1654,76.72491284139525,5.0,24.967009118737284
450190020042,45,False,True,False,5,1,5.0,109.0896206486333,17.34391405013679,361,974.0,0.8964743857453462,0.0,7.0,9.30914868670917,207.53275786892752,27.947977497823164,1593,8.976126921293087,7.0,27.947977497823164
450190021041,45,False,True,False,6,1,0.0,9.30914868670917,2.5236954759434553,1593,1610.0,8.659071411721655,0.0,5.0,10.675955778180803,109.0896206486333,17.34391405013679,1225,13.58059207460995,5.0,17.34391405013679
450190023002,45,False,False,True,4,0,1.0,18.47475701644114,3.1871884814396596,989,989.0,37.76691970991327,2.0,6.0,40.25269225947268,173.807330629738,17.21686837631682,1233,110.62139625034804,5.0,17.21686837631682
450190024011,45,False,False,True,8,0,2.0,40.25269225947268,7.789606325074385,1204,1204.0,32.242692805257704,1.0,6.0,18.47475701644114,173.807330629738,13.736014857649922,1416,110.62139625034804,5.0,13.736014857649922
450190024021,45,False,False,True,6,0,3.0,60.014656144328775,8.982609739451789,985,985.0,62.277489760368056,1.0,6.0,22.16257465323998,173.807330629738,13.736014857649922,3275,110.62139625034804,5.0,13.736014857649922
450190049012,45,False,True,False,5,1,3.0,67.25889891778633,12.45525697142044,1166,1166.0,0.5784968642191952,2.0,6.0,31.86607641120259,172.5295041143184,31.51106469722015,1371,2.4234806236234037,4.0,31.51106469722015
450199901000,45,False,True,False,18,2,,,0.0,0,0.0,0.0,0.0,7.0,9.30914868670917,207.53275786892752,31.51106469722015,1681,82.66290689651082,7.0,31.51106469722015
450279602012,45,False,True,False,8,1,3.0,60.823543458731564,9.37790285751141,822,1018.0,30.867880702355812,4.0,7.0,75.22717737883386,200.52573073737008,39.02166019113547,1539,51.446515713927354,4.0,39.02166019113547
450299708003,45,False,True,False,6,2,3.0,74.64842332148422,17.21686837631682,1233,1382.0,6.872352012457695,1.0,6.0,18.47475701644114,173.807330629738,13.736014857649922,989,110.62139625034804,5.0,17.21686837631682
450439205091,45,False,True,False,6,1,4.0,87.46086548722744,14.5736309696144,925,1002.0,1.224411026350233,1.0,6.0,21.925994616212066,145.86198671066856,35.398242521493444,2121,10.031255703332167,5.0,35.398242521493444
450439205092,45,False,True,False,7,1,6.0,145.86198671066856,35.398242521493444,1003,1503.0,2.09597641743614,2.0,4.0,25.331417322697227,94.81932673804373,42.7022863470703,2086,43.89778337631056,4.0,42.7022863470703
450439205101,45,False,True,False,6,2,2.0,33.79440490458585,11.288595003636345,974,2013.0,2.1004262448139195,2.0,6.0,44.75218629381639,137.24263981229038,45.33998511693499,2691,10.031255703332167,4.0,45.33998511693499
450439901000,45,False,True,False,10,2,,,0.0,0,27.0,0.0,2.0,6.0,25.331417322697227,145.86198671066856,45.33998511693499,1910,97.84972256108156,4.0,45.33998511693499
450479710001,45,False,False,True,6,0,6.0,133.49255386814008,20.30938424030968,966,966.0,39.41039366393076,1.0,5.0,19.51148683677932,118.25669564456933,20.114211270573076,1735,74.00641503331072,5.0,20.30938424030968
450479710002,45,False,False,True,8,0,5.0,118.25669564456933,13.92000076972312,764,764.0,47.88157888493164,1.0,6.0,19.51148683677932,133.49255386814008,20.30938424030968,1735,91.60162360745355,5.0,20.30938424030968
450499204011,45,False,True,False,2,0,,,0.8643471042379602,207,1288.0,3.155359659160752,3.0,7.0,69.93896826085687,253.27860466855202,36.898571921950946,1250,52.840958022776405,4.0,36.898571921950946
450499204012,45,False,True,False,8,1,7.0,253.27860466855202,36.898571921950946,875,934.0,52.840958022776405,2.0,7.0,37.36863248508267,353.33034135117714,47.64676519085663,1250,111.63783720999399,5.0,47.64676519085663
450510402001,45,False,True,False,4,1,6.0,142.76384936503845,34.54958762294874,1449,1449.0,0.9664573325010362,2.0,4.0,30.02787148784224,84.48307986451331,20.513893206477572,2706,6.960443536553533,4.0,34.54958762294874
450510513022,45,False,True,False,7,2,6.0,137.24263981229038,45.33998511693499,1910,2043.0,0.9211968930621848,2.0,7.0,33.79440490458585,266.0188460722751,38.382798014729886,1417,2.1004262448139195,5.0,45.33998511693499
450539901000,45,False,True,False,6,2,,,0.04645655963325348,0,0.0,0.0,0.0,5.0,8.512492697631323,117.71611786166122,24.16087352634506,1262,85.89607810979489,5.0,24.16087352634506
450630210250,45,False,True,False,10,5,,,0.0,0,1.0,0.0,1.0,5.0,18.3415975806838,113.41381595702926,33.83305168038827,4160,5.695786765600248,4.0,33.83305168038827
450630210343,45,False,True,False,8,1,5.0,108.30686261430097,37.10840196298842,2139,2139.0,1.2778572176534047,2.0,6.0,43.68046820999064,160.32225378453296,49.60772030286245,2511,3.29220700553718,4.0,49.60772030286245
450630211141,45,False,True,False,8,2,2.0,33.442410171331055,10.029784538648224,1753,1753.0,1.7696517533433773,1.0,5.0,19.559681817395724,113.41381595702926,33.83305168038827,2557,2.354786099770937,4.0,33.83305168038827
450659201001,45,False,False,True,10,0,3.0,58.412703536053144,8.62118858955614,751,751.0,127.3120454595446,2.0,7.0,26.874127165480413,205.55777840764773,24.430150813650208,2125,50.3771324262952,5.0,24.430150813650208
450730301004,45,False,False,True,7,0,5.0,105.16587125903906,17.512910655690824,975,975.0,61.282566660122626,1.0,6.0,20.116256440499118,136.06310297731042,23.336557852489832,1795,72.5069845977015,5.0,23.336557852489832
450790118022,45,False,False,True,6,0,5.0,129.61895409035517,24.967009118737284,1206,1206.0,42.1654955010585,0.0,4.0,10.190399644683518,76.24497007156644,12.551141369538986,1002,76.72491284139525,5.0,24.967009118737284
450819602013,45,False,False,True,6,0,1.0,19.51148683677932,3.9669218205973564,1327,1327.0,44.39766404950794,2.0,6.0,38.572708730966106,133.49255386814008,20.30938424030968,1701,91.60162360745355,5.0,20.30938424030968
450899708011,45,False,True,False,10,1,4.0,89.72407179952332,14.227511919335793,926,926.0,50.55492358997741,3.0,7.0,51.180763225242984,289.52441611349855,39.55331975975077,1178,77.4705351832677,4.0,39.55331975975077
460339651003,46,False,False,True,8,0,1.0,15.451261011212994,1.952738765981377,790,790.0,256.0198436586645,0.0,5.0,10.96544367234293,119.80573419911916,24.186656326191905,2052,1585.077625317747,5.0,24.186656326191905
460479641002,46,False,False,True,6,0,0.0,10.96544367234293,2.7733125781082557,1394,1394.0,690.0453562313844,0.0,5.0,7.078992942108808,119.80573419911916,24.186656326191905,2052,1032.0310180883419,5.0,24.186656326191905
460559601002,46,False,False,True,8,0,1.0,17.399745907929727,3.185486491406458,1080,1080.0,1764.1715482624359,0.0,5.0,5.849282453729369,102.7207296310412,23.354099702519633,1480,1471.5048730474675,5.0,23.354099702519633
460719412001,46,False,False,True,8,0,2.0,46.657680090798344,5.524215065387971,808,808.0,930.2530647524865,0.0,5.0,4.515229012060504,102.7207296310412,23.354099702519633,1476,896.9722023164037,5.0,23.354099702519633
460719611001,46,False,False,True,8,0,3.0,51.37893270080763,6.3556398349676,518,555.0,786.6258135061478,0.0,5.0,10.79235203948329,102.7207296310412,23.354099702519633,1080,1764.1715482624359,5.0,23.354099702519633
460739741001,46,False,False,True,8,0,0.0,3.8753043745659523,0.8928634605798365,988,1584.0,524.3311757906101,0.0,6.0,2.9318969204111727,154.8089232886468,17.417439929597666,1204,663.6927344813178,6.0,17.417439929597666
470010209013,47,False,False,True,8,0,2.0,32.69715756189893,12.659019282696748,1871,2502.0,7.935473881383958,1.0,6.0,23.418473042795284,151.0276461972279,18.656782144003216,2285,17.661234359875113,5.0,18.656782144003216
470059630001,47,False,False,True,6,0,1.0,22.553731337926195,2.9354673935984366,846,846.0,23.739714002007524,2.0,6.0,27.843184168064262,138.69951301897487,17.981452437110857,1406,59.793752875568224,5.0,17.981452437110857
470059630003,47,False,False,True,6,0,4.0,92.21774900636407,14.814384245306496,1025,1025.0,15.332517105648027,1.0,6.0,22.553731337926195,138.69951301897487,13.658711071769657,1301,59.793752875568224,5.0,14.814384245306496
470059630004,47,False,False,True,7,0,6.0,138.69951301897487,13.658711071769657,625,625.0,59.793752875568224,1.0,4.0,22.553731337926195,92.21774900636407,14.814384245306496,1449,64.44003018994555,5.0,14.814384245306496
470059631001,47,False,False,True,8,0,3.0,59.57826295694815,11.706032223454317,1240,1240.0,24.322919382050756,1.0,6.0,13.209539816385385,138.69951301897487,15.002196478474982,1649,59.793752875568224,5.0,15.002196478474982
470179623003,47,False,True,False,8,1,2.0,38.02488155866449,11.169232676383913,1751,1751.0,26.79535312615779,1.0,5.0,14.313697051892108,119.4595235077183,28.553124571263503,2152,58.15132410009404,4.0,28.553124571263503
470179801001,47,False,True,False,5,1,,,0.02201190492856603,0,3.0,18.89941842242666,1.0,5.0,12.51809629436512,119.4595235077183,28.553124571263503,3651,38.24823002758882,4.0,28.553124571263503
470190708001,47,False,False,True,5,0,3.0,64.85800012287989,15.097069729178383,1447,1447.0,1.0985853521929876,1.0,6.0,23.36651521705222,134.5059712216815,24.31296359455524,2422,5.616177133724371,5.0,24.31296359455524
470190717002,47,False,False,True,7,0,2.0,30.726724734866796,9.263689370544807,1954,1954.0,22.24733726673363,0.0,5.0,6.640590038941605,106.2370493696993,19.65130498470894,1379,32.691109535634126,5.0,19.65130498470894
470259702001,47,False,False,True,7,0,2.0,32.06141866907707,7.551968034949102,1380,1380.0,2.8028371914031682,1.0,6.0,20.786509710401663,134.43107987655785,22.230049417808694,1644,38.088197246588905,5.0,22.230049417808694
470259704001,47,False,False,True,8,0,2.0,47.48686240852524,5.657772374858727,699,699.0,73.90403309612105,0.0,5.0,11.839883509050436,116.56835967702578,20.540304442670905,1644,52.71887792565967,5.0,20.540304442670905
470319707003,47,False,True,False,7,1,3.0,59.63389041498226,14.531323581419825,1581,1581.0,24.039913063539124,1.0,5.0,17.54550865992861,127.07230910789576,40.36104539168073,2084,50.10220722596291,4.0,40.36104539168073
470470606001,47,False,False,True,6,0,7.0,236.70569967932462,11.297222305368848,309,309.0,38.05449091424594,1.0,5.0,16.23462714087888,109.16562594366532,21.530716286314064,1469,74.50570574240976,6.0,21.530716286314064
470470606002,47,False,False,True,7,0,3.0,59.52572779665773,10.429638341644276,569,1148.0,66.27707954999067,2.0,7.0,37.80549104418228,236.70569967932462,21.530716286314064,2060,61.25079585790068,5.0,21.530716286314064
470470606003,47,False,False,True,6,0,2.0,38.769601764124715,13.501925145725282,2060,2060.0,38.85111619296198,0.0,5.0,12.357142241204668,107.34444641045079,16.223634549715793,1479,66.27707954999067,5.0,16.223634549715793
470470606004,47,False,False,True,5,0,3.0,57.24212566686852,8.193009506511478,901,901.0,18.796893627438315,0.0,7.0,12.357142241204668,236.70569967932462,13.501925145725282,2060,66.27707954999067,7.0,13.501925145725282
470519602015,47,False,False,True,6,0,0.0,8.166406831366832,2.431297374443472,2001,2001.0,5.551913132141753,1.0,6.0,13.38686604431204,145.13607450716825,24.23306593017737,2614,31.459459866014598,6.0,24.23306593017737
470519602022,47,False,True,False,11,1,2.0,27.979045026281774,7.783766623382065,1840,1840.0,31.459459866014598,0.0,6.0,8.166406831366832,145.13607450716825,24.23306593017737,2060,33.014074338742816,6.0,24.23306593017737
470539664001,47,False,True,False,9,2,5.0,119.4595235077183,28.553124571263503,1477,1477.0,3.4497339835278242,2.0,6.0,27.202909886389932,199.02623811785784,48.57181824324183,2152,27.937740223834464,4.0,48.57181824324183
470539665012,47,False,True,False,8,1,3.0,68.75249778637213,20.0974861056297,1348,1787.0,8.258741002482827,1.0,6.0,12.51809629436512,199.02623811785784,48.57181824324183,3651,20.446028225202934,5.0,48.57181824324183
470539801001,47,False,True,False,6,1,,,0.0,0,7.0,19.84422469028246,1.0,6.0,12.51809629436512,142.32278271250976,39.043863030716935,3651,38.24823002758882,5.0,39.043863030716935
470619553003,47,False,False,True,5,0,3.0,52.62751128446234,10.788415006952178,1132,1346.0,27.46504693413438,1.0,6.0,18.10322502134826,133.4659434762793,24.037540667823848,1926,79.86739676577126,5.0,24.037540667823848
470699506001,47,False,False,True,5,0,5.0,109.16562594366532,21.530716286314064,1189,1189.0,50.57098775638781,1.0,7.0,16.23462714087888,236.70569967932462,16.615183580897394,1277,66.27707954999067,6.0,21.530716286314064
470730502002,47,False,False,True,7,0,2.0,26.076963327450287,3.753099937678549,902,902.0,29.822235361536084,1.0,6.0,24.931673674524575,174.66260781277413,22.74839017392279,2604,46.894614894583434,5.0,22.74839017392279
470730504002,47,False,False,True,8,0,2.0,33.886700582071676,8.921944856996443,1535,1535.0,32.69086049974183,1.0,6.0,22.02225991534474,174.66260781277413,22.626582257146733,2875,46.894614894583434,5.0,22.626582257146733
470730505011,47,False,False,True,8,0,1.0,23.581325381830908,6.088171890368157,1527,1527.0,25.9755914477924,1.0,6.0,16.097279055031912,174.66260781277413,22.626582257146733,2875,46.894614894583434,5.0,22.626582257146733
470930061022,47,False,False,True,8,0,2.0,47.02955180936468,6.006764208107173,807,807.0,2.0738373196624442,0.0,5.0,11.6334900624515,121.07760130713308,24.39138437180462,2516,11.643299783333754,5.0,24.39138437180462
470999604021,47,False,False,True,8,0,0.0,12.417529737094197,5.590735694036878,2778,2778.0,6.777041536302652,0.0,6.0,9.519443972607181,134.15053245959973,16.671754069382335,2690,30.66172299918396,6.0,16.671754069382335
470999605022,47,False,False,True,7,0,2.0,25.592952231100313,4.980127178020901,1207,1207.0,24.203546633270065,0.0,6.0,12.417529737094197,134.15053245959973,20.29158544593551,2778,61.380023864279444,6.0,20.29158544593551
471150502011,47,False,False,True,5,0,2.0,49.61310057453236,20.306575714584906,2469,2469.0,10.034654946736417,0.0,5.0,10.627793666099926,110.25870936478135,23.031992573745057,1368,61.16988197293308,5.0,23.031992573745057
471150502032,47,False,False,True,9,0,1.0,18.10322502134826,5.829132822668074,1911,1911.0,52.79750917466567,0.0,6.0,10.627793666099926,133.4659434762793,23.889996646874238,2490,57.57469790083322,6.0,23.889996646874238
471450301002,47,False,True,False,6,2,1.0,14.487167411159906,4.266904240367059,1801,1801.0,5.636756378777353,0.0,6.0,10.359180552587945,165.65882217558078,46.63562076832319,4914,35.02607199227644,6.0,46.63562076832319
471450309002,47,False,True,False,12,1,3.0,58.849255787367355,46.63562076832319,4914,4914.0,35.02607199227644,0.0,5.0,10.359180552587945,120.10322598199146,33.285485582160035,2643,32.26690025229498,5.0,46.63562076832319
471459801001,47,False,True,False,10,1,,,3.5360501835231983,0,9866.0,32.26690025229498,1.0,6.0,14.487167411159906,165.65882217558078,46.63562076832319,4914,35.02607199227644,5.0,46.63562076832319
471550807012,47,False,True,False,7,1,2.0,36.5371222235562,12.073482211635707,2002,2002.0,10.89398630482516,1.0,5.0,17.475539097609612,110.81659764402377,23.21389484079366,2792,185.75116354491684,4.0,23.21389484079366
471570202101,47,False,True,False,5,1,7.0,311.76203536925834,47.429787134433326,953,953.0,1.5102868561045248,3.0,5.0,59.31108293084254,117.33878712033547,28.664382797028082,1630,16.1487440187515,4.0,47.429787134433326
471670405003,47,False,False,True,5,0,3.0,63.79258017616294,19.65171037158232,1922,1922.0,4.428940409305586,1.0,6.0,16.136535382874246,152.42343828587371,23.066695063687117,2511,12.020704604701834,5.0,23.066695063687117
471670408002,47,False,False,True,8,0,1.0,16.136535382874246,3.0290580417706883,842,1358.0,12.020704604701834,1.0,6.0,24.00184585508912,152.42343828587371,20.139724521592882,2511,26.50368267520734,5.0,20.139724521592882
480019509014,48,False,True,False,9,1,3.0,65.87867696507303,27.611405152029988,2306,3531.0,53.981965577440434,1.0,5.0,15.862166186271589,117.5300360566892,21.782214148477387,5253,77.10711807090111,4.0,27.611405152029988
480259502013,48,False,True,False,10,2,1.0,23.61259258564472,3.54387800287024,978,978.0,148.90257083072092,2.0,6.0,31.536917525393484,177.03577669220203,30.778558666112758,4371,186.37045866592803,5.0,30.778558666112758
480270202041,48,False,True,False,10,2,2.0,44.28561984480013,15.404981817917735,2349,2349.0,54.2782719570091,0.0,4.0,10.238028121322161,78.04740698579165,39.78892162094092,2179,222.68901921715772,4.0,39.78892162094092
480270232041,48,False,True,False,13,1,,,13.22895375816018,1035,3239.0,8.712031886509317,2.0,7.0,41.40535527553405,231.99413141537715,39.68896004238737,3310,56.64772028625259,5.0,39.68896004238737
480270232042,48,False,True,False,6,2,3.0,53.00849126499537,16.049803474524325,2615,3028.0,0.8799067421201405,2.0,7.0,29.540906075833142,315.3282078176786,48.77679370968798,1587,56.64772028625259,5.0,48.77679370968798
480396630002,48,False,True,False,7,1,3.0,53.511945252009696,11.036942967284254,1509,1509.0,6.672110938764117,2.0,6.0,48.611256879221486,141.145388754522,29.99760428989743,3369,35.76128000062518,4.0,29.99760428989743
480396631002,48,False,True,False,10,1,5.0,106.06785857506803,27.57652099476877,1652,1652.0,7.195793651732247,2.0,6.0,25.93138775700276,158.14493629187973,43.28105764176453,3369,16.274616025167777,4.0,43.28105764176453
480396644001,48,False,True,False,12,1,4.0,91.72464089159769,24.831404558754937,656,1761.0,25.924963030042637,0.0,4.0,11.270183713163052,81.0893330624762,28.04050108233234,1660,46.10015912389652,4.0,28.04050108233234
480410004011,48,False,True,False,7,1,6.0,176.62160610943272,41.39019466353813,1440,1440.0,0.9206941880516973,2.0,7.0,39.65781809035779,264.66030654095346,49.608676479345036,2947,7.634455511071826,5.0,49.608676479345036
480410004012,48,False,True,False,7,1,3.0,65.4891090949972,16.497412377227697,1668,1668.0,0.43871668584609835,2.0,6.0,39.65781809035779,176.62160610943272,41.39019466353813,2947,7.634455511071826,4.0,41.39019466353813
480410004013,48,False,True,False,3,0,,,2.987677518318543,667,883.0,0.07008140280613104,2.0,6.0,48.36411898882554,176.62160610943272,41.39019466353813,1668,0.9206941880516973,4.0,41.39019466353813
480410007003,48,False,False,True,6,0,2.0,40.03551442765287,5.342694213860466,830,830.0,0.13392185032077233,1.0,6.0,22.96664792103348,168.80006018409182,12.721424775866291,1456,0.3796233643713523,5.0,12.721424775866291
480410020111,48,False,False,True,12,0,1.0,19.254884716321815,5.798334727362026,2263,2263.0,76.18229953959133,0.0,6.0,10.93388840458419,153.95407526113752,23.99237290847992,5083,99.68947463623685,6.0,23.99237290847992
480570005021,48,False,True,False,15,2,2.0,34.02010971176418,5.202092797190878,782,903.0,180.96552227029338,1.0,5.0,21.62039985840783,121.83369803699156,23.689887402901856,1845,399.33041314232133,4.0,23.689887402901856
480610103032,48,False,False,True,5,0,2.0,47.11757038728449,4.239697844997541,618,618.0,4.621721603192997,2.0,7.0,32.26221566226855,203.23199817859341,22.161823433777762,1980,10.198313999209827,5.0,22.161823433777762
480610141013,48,False,True,False,11,1,4.0,80.23194470408401,18.251320800639892,1583,1583.0,1.2792606989998885,2.0,6.0,30.01254373859307,155.50171383815007,28.05194612991795,2511,49.12846337352491,4.0,28.05194612991795
480850317094,48,False,True,False,5,1,8.0,409.26669184259845,36.517918813105595,616,616.0,0.07944360794768282,3.0,6.0,61.81371065406059,199.26245107301253,47.950423799558116,2590,0.5946100656037375,5.0,47.950423799558116
480850320101,48,False,False,True,9,0,3.0,51.10469686454871,4.691835282044864,308,920.0,0.35975261677938747,1.0,6.0,21.826817968035797,137.01210283603442,18.159353480243503,2182,1.2007333114745458,5.0,18.159353480243503
480990102012,48,False,True,False,4,1,1.0,20.829617693744655,4.014583632818656,4303,9626.0,1.2772981417277627,2.0,5.0,38.150390469455765,107.35877100208853,20.868792754933423,3878,42.45722541174137,4.0,20.868792754933423
480990103001,48,False,True,False,8,1,2.0,39.16746478054499,10.67420911208232,1979,1979.0,9.188780021078939,0.0,5.0,8.926672594244792,107.35877100208853,20.868792754933423,4303,128.61292826552784,5.0,20.868792754933423
480990103002,48,False,True,False,6,1,2.0,39.880439854148676,10.858553354757847,1021,1862.0,18.806003707870303,0.0,4.0,7.558803351561416,90.85713366354989,14.28372579708556,1979,222.68901921715772,4.0,14.28372579708556
480990106012,48,False,True,False,4,1,5.0,129.70193140919434,34.93760928447554,1683,1683.0,0.5085475083513028,3.0,7.0,55.58746023045044,234.84952908182646,43.6413681363657,2450,222.68901921715772,4.0,43.6413681363657
480990106032,48,False,True,False,6,1,3.0,55.58746023045044,19.57999870523516,2450,2601.0,0.7601668101866306,2.0,7.0,48.48751396807468,234.84952908182646,43.6413681363657,2815,222.68901921715772,5.0,43.6413681363657
480990106043,48,False,True,False,6,1,3.0,63.096160728255064,29.313326067874858,2815,2815.0,0.7373616861893625,1.0,5.0,12.703093908093212,102.321793758455,25.788937973705664,2903,222.68901921715772,4.0,29.313326067874858
481079501001,48,False,False,True,8,0,7.0,255.29262559935466,16.72283413042526,366,366.0,406.00792680859064,0.0,7.0,8.432131089986731,359.3128212534685,22.56638271475401,1062,985.9693799907059,7.0,22.56638271475401
481079502001,48,False,False,True,5,0,4.0,76.27249122824443,6.205822767774525,437,458.0,286.9601455429075,2.0,7.0,31.063202989946202,359.3128212534685,22.56638271475401,1231,866.2325438243035,5.0,22.56638271475401
481130160012,48,False,True,False,5,1,3.0,61.96999417658667,14.423383848487079,1528,1528.0,0.1839483348052899,4.0,7.0,91.66472731271216,216.29061391696177,38.845128274255,1499,0.40710959093939625,4.0,38.845128274255
481130161003,48,False,True,False,7,2,7.0,216.29061391696177,38.845128274255,915,1135.0,0.40710959093939625,3.0,5.0,61.96999417658667,104.86676399676657,37.0153708879398,2767,0.889369719925085,4.0,38.845128274255
481239701002,48,False,False,True,5,0,3.0,70.24750577757564,15.230361832615277,1089,1627.0,64.61173368089324,1.0,6.0,21.547113839415655,154.28650251964257,20.63451649561486,1751,153.61622413007913,5.0,20.63451649561486
481259503001,48,False,False,True,10,0,0.0,8.432131089986731,1.4145709706295857,699,699.0,886.572614420226,0.0,7.0,2.3010867152374717,359.3128212534685,22.56638271475401,699,985.9693799907059,7.0,22.56638271475401
481319501001,48,False,True,False,5,0,,,0.16810077695506015,36,221.0,0.17329500404540468,0.0,5.0,6.468427106165506,130.02547932290162,27.605961597083184,1959,337.9745712423367,5.0,27.605961597083184
481319501002,48,False,True,False,3,1,0.0,6.468427106165506,0.19044401076614756,286,286.0,0.1823664742615363,2.0,5.0,34.02021516802289,130.02547932290162,27.605961597083184,1959,337.9745712423367,5.0,27.605961597083184
481319501003,48,False,True,False,4,1,2.0,34.02021516802289,11.4481864558947,1959,2369.0,0.9868230630603165,0.0,5.0,6.468427106165506,130.02547932290162,27.605961597083184,1914,337.9745712423367,5.0,27.605961597083184
481319501004,48,False,True,False,5,1,3.0,61.164244112175766,7.949879800644353,781,781.0,0.7468358609569061,1.0,5.0,21.247595086505946,130.02547932290162,27.605961597083184,1959,337.9745712423367,4.0,27.605961597083184
481319501005,48,False,True,False,12,1,5.0,130.02547932290162,27.605961597083184,1914,1914.0,337.9745712423367,0.0,6.0,6.468427106165506,148.53070729160146,48.671652037069634,1959,1139.7992738275543,6.0,48.671652037069634
481410002042,48,False,True,False,8,1,3.0,51.53012167837186,17.321927092177972,1256,2576.0,0.386485944138176,2.0,6.0,32.131628737424165,168.38879930010427,42.921289967016115,4065,147.73257974531782,4.0,42.921289967016115
481410004014,48,False,True,False,12,1,2.0,36.09750841936493,13.549694148480095,2413,2413.0,3.6311884844907647,2.0,6.0,25.26989855187919,191.6749699285756,39.583672055005174,2610,2.3690606826762615,4.0,39.583672055005174
481410009023,48,False,True,False,11,1,4.0,92.17352548175273,29.75408054911417,1940,1940.0,2.107655621631406,2.0,7.0,36.09750841936493,269.4725954710551,49.605768591676195,2413,3.6311884844907647,5.0,49.605768591676195
481410102101,48,False,True,False,6,1,1.0,24.243083574403215,18.413231624206173,4975,4975.0,3.607120034230582,2.0,5.0,33.04320180876473,119.11432287696866,34.733010968318325,4083,30.437075635841435,4.0,34.733010968318325
481410102123,48,False,True,False,7,0,,,0.0,0,5.0,4.91672952120232,1.0,6.0,24.243083574403215,191.97859166127915,36.334944054951876,4975,30.437075635841435,5.0,36.334944054951876
481410103643,48,False,True,False,7,1,4.0,86.63990224871246,8.551665125544991,605,605.0,77.97894601145487,0.0,4.0,10.578835541699409,78.89656421886725,16.26448533468479,1526,3465.1108606826774,4.0,16.26448533468479
481439505022,48,False,True,False,5,1,2.0,42.57720109262815,12.88294873783317,1293,2367.0,0.16650076436065184,2.0,6.0,47.631008541535024,135.98256310700887,43.29606309048163,2171,1.7518848764135833,4.0,43.29606309048163
481450003002,48,False,True,False,5,1,3.0,69.13543440918602,31.137339309692177,2702,2702.0,1.2934209956662697,1.0,5.0,22.474831291697406,110.1982883860502,13.984843047965892,1303,83.3239728656515,4.0,31.137339309692177
481450004001,48,False,True,False,5,1,5.0,110.1982883860502,13.984843047965892,534,652.0,3.237627218296381,1.0,4.0,22.474831291697406,77.30165163663175,31.137339309692177,2702,83.3239728656515,4.0,31.137339309692177
481450004002,48,False,True,False,4,1,4.0,77.30165163663175,13.326785467934357,1303,1303.0,1.0823003353478715,1.0,5.0,22.474831291697406,110.1982883860502,31.137339309692177,2702,83.3239728656515,4.0,31.137339309692177
481450008003,48,False,True,False,5,0,,,0.736126731981548,1232,1451.0,18.7375277178396,1.0,5.0,13.446391080549724,110.1982883860502,31.137339309692177,2702,175.10058183240076,4.0,31.137339309692177
481450008004,48,False,True,False,11,1,1.0,22.474831291697406,2.3766269345435354,622,622.0,83.3239728656515,0.0,5.0,11.60592726681121,110.1982883860502,31.137339309692177,2702,178.47710158020766,5.0,31.137339309692177
481610001022,48,False,True,False,10,1,3.0,60.4974760796305,10.186331484074698,1040,1040.0,130.09893161246984,1.0,6.0,23.877865322215555,153.7524522298741,29.00588947968161,5253,120.75553543757388,5.0,29.00588947968161
481610006001,48,False,False,True,7,0,1.0,17.895528653114486,1.9533782824598147,686,827.0,59.414657312847666,2.0,6.0,29.13595400754273,149.07154581386965,23.74898464274839,1753,113.92038205148363,5.0,23.74898464274839
481610006002,48,False,False,True,7,0,2.0,34.139511495636775,7.117688796605124,1339,1339.0,71.01373025222112,1.0,6.0,17.895528653114486,149.07154581386965,23.74898464274839,2390,100.66090689505135,5.0,23.74898464274839
481610006004,48,False,False,True,8,0,2.0,29.13595400754273,7.860662256497857,1753,1994.0,47.66236050404108,1.0,6.0,17.895528653114486,149.07154581386965,20.396195601346506,2390,113.92038205148363,5.0,20.396195601346506
481610007002,48,False,False,True,5,0,6.0,149.07154581386965,14.84994900041497,514,606.0,3.0956369911675004,1.0,3.0,17.895528653114486,51.831004716393174,12.939447370760343,1951,71.01373025222112,5.0,14.84994900041497
