ori9,state_abbr,agency_name_std,agency_type_norm,population_latest_nibrs,offense,preferred_source,preferred_count,preferred_months_reported,srs_months,nibrs_months,reported_count_srs,reported_count_nibrs,reporting_regime,usable_as_observed,current_row_is_true_partial,agency_year_lane_mixed
OH0431800,OH,MADISON TOWNSHIP,local_police,15646.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0431800,OH,MADISON TOWNSHIP,local_police,15646.0,burglary,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0431800,OH,MADISON TOWNSHIP,local_police,15646.0,larceny,srs_return_a_annual,3.0,1.0,1.0,1.0,3.0,3.0,true_partial,False,True,True
OH0431800,OH,MADISON TOWNSHIP,local_police,15646.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0431800,OH,MADISON TOWNSHIP,local_police,15646.0,murder,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0431800,OH,MADISON TOWNSHIP,local_police,15646.0,rape,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0431800,OH,MADISON TOWNSHIP,local_police,15646.0,robbery,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0432100,OH,LAKELAND COMMUNITY COLLE,special_jurisdiction,0.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0432100,OH,LAKELAND COMMUNITY COLLE,special_jurisdiction,0.0,burglary,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0432100,OH,LAKELAND COMMUNITY COLLE,special_jurisdiction,0.0,larceny,srs_return_a_annual,4.0,6.0,6.0,6.0,4.0,4.0,true_partial,False,True,True
OH0432100,OH,LAKELAND COMMUNITY COLLE,special_jurisdiction,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0432100,OH,LAKELAND COMMUNITY COLLE,special_jurisdiction,0.0,murder,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0432100,OH,LAKELAND COMMUNITY COLLE,special_jurisdiction,0.0,rape,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0432100,OH,LAKELAND COMMUNITY COLLE,special_jurisdiction,0.0,robbery,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0450300,OH,GRANVILLE,local_police,6405.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0450300,OH,GRANVILLE,local_police,6405.0,burglary,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0450300,OH,GRANVILLE,local_police,6405.0,larceny,srs_return_a_annual,2.0,2.0,2.0,2.0,2.0,2.0,true_partial,False,True,True
OH0450300,OH,GRANVILLE,local_police,6405.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0450300,OH,GRANVILLE,local_police,6405.0,murder,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0450300,OH,GRANVILLE,local_police,6405.0,rape,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
OH0450300,OH,GRANVILLE,local_police,6405.0,robbery,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0460200,OH,RUSSELLS POINT,local_police,1390.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0460200,OH,RUSSELLS POINT,local_police,1390.0,burglary,srs_return_a_annual,1.0,1.0,1.0,1.0,1.0,1.0,true_partial,False,True,True
OH0460200,OH,RUSSELLS POINT,local_police,1390.0,larceny,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0460200,OH,RUSSELLS POINT,local_police,1390.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0460200,OH,RUSSELLS POINT,local_police,1390.0,murder,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0460200,OH,RUSSELLS POINT,local_police,1390.0,rape,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0460200,OH,RUSSELLS POINT,local_police,1390.0,robbery,srs_return_a_annual,1.0,1.0,1.0,1.0,1.0,1.0,true_partial,False,True,True
OH0471400,OH,SHEFFIELD VILLAGE,local_police,4634.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
OH0471400,OH,SHEFFIELD VILLAGE,local_police,4634.0,burglary,srs_return_a_annual,3.0,9.0,9.0,9.0,3.0,3.0,true_partial,False,True,True
OH0471400,OH,SHEFFIELD VILLAGE,local_police,4634.0,larceny,srs_return_a_annual,25.0,9.0,9.0,9.0,25.0,25.0,true_partial,False,True,True
OH0471400,OH,SHEFFIELD VILLAGE,local_police,4634.0,motor_vehicle_theft,srs_return_a_annual,1.0,9.0,9.0,9.0,1.0,1.0,true_partial,False,True,True
OH0471400,OH,SHEFFIELD VILLAGE,local_police,4634.0,murder,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
OH0471400,OH,SHEFFIELD VILLAGE,local_police,4634.0,rape,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
OH0471400,OH,SHEFFIELD VILLAGE,local_police,4634.0,robbery,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
OH0500500,OH,LOWELLVILLE,local_police,1096.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0500500,OH,LOWELLVILLE,local_police,1096.0,burglary,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0500500,OH,LOWELLVILLE,local_police,1096.0,larceny,srs_return_a_annual,2.0,6.0,6.0,6.0,2.0,2.0,true_partial,False,True,True
OH0500500,OH,LOWELLVILLE,local_police,1096.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0500500,OH,LOWELLVILLE,local_police,1096.0,murder,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0500500,OH,LOWELLVILLE,local_police,1096.0,rape,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0500500,OH,LOWELLVILLE,local_police,1096.0,robbery,nibrs_srs_equivalent_annual,0.0,6.0,6.0,6.0,0.0,0.0,true_partial,True,False,True
OH0501100,OH,CRAIG BEACH,local_police,1119.0,aggravated_assault,srs_return_a_annual,1.0,1.0,1.0,1.0,1.0,1.0,true_partial,False,True,True
OH0501100,OH,CRAIG BEACH,local_police,1119.0,burglary,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0501100,OH,CRAIG BEACH,local_police,1119.0,larceny,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0501100,OH,CRAIG BEACH,local_police,1119.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0501100,OH,CRAIG BEACH,local_police,1119.0,murder,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0501100,OH,CRAIG BEACH,local_police,1119.0,rape,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0501100,OH,CRAIG BEACH,local_police,1119.0,robbery,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0501400,OH,YOUNGSTOWN STATE UNIVERS,special_jurisdiction,0.0,aggravated_assault,srs_return_a_annual,1.0,9.0,9.0,9.0,1.0,1.0,true_partial,False,True,True
OH0501400,OH,YOUNGSTOWN STATE UNIVERS,special_jurisdiction,0.0,burglary,srs_return_a_annual,2.0,9.0,9.0,9.0,2.0,2.0,true_partial,False,True,True
OH0501400,OH,YOUNGSTOWN STATE UNIVERS,special_jurisdiction,0.0,larceny,srs_return_a_annual,38.0,9.0,9.0,9.0,38.0,38.0,true_partial,False,True,True
OH0501400,OH,YOUNGSTOWN STATE UNIVERS,special_jurisdiction,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
OH0501400,OH,YOUNGSTOWN STATE UNIVERS,special_jurisdiction,0.0,murder,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
OH0501400,OH,YOUNGSTOWN STATE UNIVERS,special_jurisdiction,0.0,rape,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
OH0501400,OH,YOUNGSTOWN STATE UNIVERS,special_jurisdiction,0.0,robbery,nibrs_srs_equivalent_annual,0.0,9.0,9.0,9.0,0.0,0.0,true_partial,True,False,True
OH0510000,OH,MARION,sheriff,29852.0,aggravated_assault,srs_return_a_annual,26.0,8.0,8.0,8.0,26.0,26.0,true_partial,False,True,True
OH0510000,OH,MARION,sheriff,29852.0,burglary,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
OH0510000,OH,MARION,sheriff,29852.0,larceny,srs_return_a_annual,180.0,8.0,8.0,8.0,180.0,180.0,true_partial,False,True,True
OH0510000,OH,MARION,sheriff,29852.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
OH0510000,OH,MARION,sheriff,29852.0,murder,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
OH0510000,OH,MARION,sheriff,29852.0,rape,srs_return_a_annual,12.0,8.0,8.0,8.0,12.0,12.0,true_partial,False,True,True
OH0510000,OH,MARION,sheriff,29852.0,robbery,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
OH0521500,OH,BRUNSWICK HILLS TOWNSHIP,local_police,11450.0,aggravated_assault,srs_return_a_annual,1.0,7.0,7.0,7.0,1.0,1.0,true_partial,False,True,True
OH0521500,OH,BRUNSWICK HILLS TOWNSHIP,local_police,11450.0,burglary,srs_return_a_annual,1.0,7.0,7.0,7.0,1.0,1.0,true_partial,False,True,True
OH0521500,OH,BRUNSWICK HILLS TOWNSHIP,local_police,11450.0,larceny,srs_return_a_annual,6.0,7.0,7.0,7.0,6.0,6.0,true_partial,False,True,True
OH0521500,OH,BRUNSWICK HILLS TOWNSHIP,local_police,11450.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
OH0521500,OH,BRUNSWICK HILLS TOWNSHIP,local_police,11450.0,murder,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
OH0521500,OH,BRUNSWICK HILLS TOWNSHIP,local_police,11450.0,rape,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
OH0521500,OH,BRUNSWICK HILLS TOWNSHIP,local_police,11450.0,robbery,nibrs_srs_equivalent_annual,0.0,7.0,7.0,7.0,0.0,0.0,true_partial,True,False,True
OH0540800,OH,ROCKFORD,local_police,1107.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0540800,OH,ROCKFORD,local_police,1107.0,burglary,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0540800,OH,ROCKFORD,local_police,1107.0,larceny,srs_return_a_annual,1.0,1.0,1.0,1.0,1.0,1.0,true_partial,False,True,True
OH0540800,OH,ROCKFORD,local_police,1107.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0540800,OH,ROCKFORD,local_police,1107.0,murder,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0540800,OH,ROCKFORD,local_police,1107.0,rape,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0540800,OH,ROCKFORD,local_police,1107.0,robbery,nibrs_srs_equivalent_annual,0.0,1.0,1.0,1.0,0.0,0.0,true_partial,True,False,True
OH0550300,OH,TIPP CITY,local_police,10547.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0550300,OH,TIPP CITY,local_police,10547.0,burglary,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
OH0550300,OH,TIPP CITY,local_police,10547.0,larceny,srs_return_a_annual,66.0,11.0,11.0,11.0,66.0,66.0,true_partial,False,True,True
OH0550300,OH,TIPP CITY,local_police,10547.0,motor_vehicle_theft,srs_return_a_annual,6.0,11.0,11.0,11.0,6.0,6.0,true_partial,False,True,True
OH0550300,OH,TIPP CITY,local_police,10547.0,murder,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0550300,OH,TIPP CITY,local_police,10547.0,rape,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0550300,OH,TIPP CITY,local_police,10547.0,robbery,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0572200,OH,RIVERSIDE,local_police,25168.0,aggravated_assault,srs_return_a_annual,3.0,3.0,3.0,3.0,3.0,3.0,true_partial,False,True,True
OH0572200,OH,RIVERSIDE,local_police,25168.0,burglary,srs_return_a_annual,2.0,3.0,3.0,3.0,2.0,2.0,true_partial,False,True,True
OH0572200,OH,RIVERSIDE,local_police,25168.0,larceny,srs_return_a_annual,16.0,3.0,3.0,3.0,16.0,16.0,true_partial,False,True,True
OH0572200,OH,RIVERSIDE,local_police,25168.0,motor_vehicle_theft,srs_return_a_annual,7.0,3.0,3.0,3.0,7.0,7.0,true_partial,False,True,True
OH0572200,OH,RIVERSIDE,local_police,25168.0,murder,nibrs_srs_equivalent_annual,0.0,3.0,3.0,3.0,0.0,0.0,true_partial,True,False,True
OH0572200,OH,RIVERSIDE,local_police,25168.0,rape,srs_return_a_annual,1.0,3.0,3.0,3.0,1.0,1.0,true_partial,False,True,True
OH0572200,OH,RIVERSIDE,local_police,25168.0,robbery,nibrs_srs_equivalent_annual,0.0,3.0,3.0,3.0,0.0,0.0,true_partial,True,False,True
OH0600900,OH,ROSEVILLE,local_police,1837.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0600900,OH,ROSEVILLE,local_police,1837.0,burglary,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0600900,OH,ROSEVILLE,local_police,1837.0,larceny,srs_return_a_annual,4.0,5.0,5.0,5.0,4.0,4.0,true_partial,False,True,True
OH0600900,OH,ROSEVILLE,local_police,1837.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0600900,OH,ROSEVILLE,local_police,1837.0,murder,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0600900,OH,ROSEVILLE,local_police,1837.0,rape,srs_return_a_annual,1.0,5.0,5.0,5.0,1.0,1.0,true_partial,False,True,True
OH0600900,OH,ROSEVILLE,local_police,1837.0,robbery,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0610000,OH,NOBLE,sheriff,14523.0,aggravated_assault,srs_return_a_annual,3.0,11.0,11.0,11.0,3.0,3.0,true_partial,False,True,True
OH0610000,OH,NOBLE,sheriff,14523.0,burglary,srs_return_a_annual,6.0,11.0,11.0,11.0,6.0,6.0,true_partial,False,True,True
OH0610000,OH,NOBLE,sheriff,14523.0,larceny,srs_return_a_annual,12.0,11.0,11.0,11.0,12.0,12.0,true_partial,False,True,True
OH0610000,OH,NOBLE,sheriff,14523.0,motor_vehicle_theft,srs_return_a_annual,1.0,11.0,11.0,11.0,1.0,1.0,true_partial,False,True,True
OH0610000,OH,NOBLE,sheriff,14523.0,murder,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0610000,OH,NOBLE,sheriff,14523.0,rape,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
OH0610000,OH,NOBLE,sheriff,14523.0,robbery,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0640100,OH,CROOKSVILLE,local_police,2485.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640100,OH,CROOKSVILLE,local_police,2485.0,burglary,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640100,OH,CROOKSVILLE,local_police,2485.0,larceny,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640100,OH,CROOKSVILLE,local_police,2485.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640100,OH,CROOKSVILLE,local_police,2485.0,murder,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640100,OH,CROOKSVILLE,local_police,2485.0,rape,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
OH0640100,OH,CROOKSVILLE,local_police,2485.0,robbery,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640700,OH,JUNCTION CITY,local_police,806.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640700,OH,JUNCTION CITY,local_police,806.0,burglary,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
OH0640700,OH,JUNCTION CITY,local_police,806.0,larceny,srs_return_a_annual,2.0,2.0,2.0,2.0,2.0,2.0,true_partial,False,True,True
OH0640700,OH,JUNCTION CITY,local_police,806.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640700,OH,JUNCTION CITY,local_police,806.0,murder,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640700,OH,JUNCTION CITY,local_police,806.0,rape,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0640700,OH,JUNCTION CITY,local_police,806.0,robbery,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0670800,OH,HIRAM,local_police,1135.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0670800,OH,HIRAM,local_police,1135.0,burglary,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0670800,OH,HIRAM,local_police,1135.0,larceny,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0670800,OH,HIRAM,local_police,1135.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0670800,OH,HIRAM,local_police,1135.0,murder,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0670800,OH,HIRAM,local_police,1135.0,rape,srs_return_a_annual,1.0,2.0,2.0,2.0,1.0,1.0,true_partial,False,True,True
OH0670800,OH,HIRAM,local_police,1135.0,robbery,nibrs_srs_equivalent_annual,0.0,2.0,2.0,2.0,0.0,0.0,true_partial,True,False,True
OH0690000,OH,PUTNAM,sheriff,20990.0,aggravated_assault,srs_return_a_annual,6.0,11.0,11.0,11.0,6.0,6.0,true_partial,False,True,True
OH0690000,OH,PUTNAM,sheriff,20990.0,burglary,srs_return_a_annual,9.0,11.0,11.0,11.0,9.0,9.0,true_partial,False,True,True
OH0690000,OH,PUTNAM,sheriff,20990.0,larceny,srs_return_a_annual,42.0,11.0,11.0,11.0,42.0,42.0,true_partial,False,True,True
OH0690000,OH,PUTNAM,sheriff,20990.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0690000,OH,PUTNAM,sheriff,20990.0,murder,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
OH0690000,OH,PUTNAM,sheriff,20990.0,rape,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
OH0690000,OH,PUTNAM,sheriff,20990.0,robbery,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0690100,OH,OTTAWA,local_police,4415.0,aggravated_assault,srs_return_a_annual,2.0,10.0,10.0,10.0,2.0,2.0,true_partial,False,True,True
OH0690100,OH,OTTAWA,local_police,4415.0,burglary,srs_return_a_annual,2.0,10.0,10.0,10.0,2.0,2.0,true_partial,False,True,True
OH0690100,OH,OTTAWA,local_police,4415.0,larceny,srs_return_a_annual,14.0,10.0,10.0,10.0,14.0,14.0,true_partial,False,True,True
OH0690100,OH,OTTAWA,local_police,4415.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
OH0690100,OH,OTTAWA,local_police,4415.0,murder,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
OH0690100,OH,OTTAWA,local_police,4415.0,rape,srs_return_a_annual,2.0,10.0,10.0,10.0,2.0,2.0,true_partial,False,True,True
OH0690100,OH,OTTAWA,local_police,4415.0,robbery,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
OH0770400,OH,FAIRLAWN,local_police,7674.0,aggravated_assault,srs_return_a_annual,5.0,11.0,11.0,11.0,5.0,5.0,true_partial,False,True,True
OH0770400,OH,FAIRLAWN,local_police,7674.0,burglary,srs_return_a_annual,1.0,11.0,11.0,11.0,1.0,1.0,true_partial,False,True,True
OH0770400,OH,FAIRLAWN,local_police,7674.0,larceny,srs_return_a_annual,191.0,11.0,11.0,11.0,191.0,191.0,true_partial,False,True,True
OH0770400,OH,FAIRLAWN,local_police,7674.0,motor_vehicle_theft,srs_return_a_annual,2.0,11.0,11.0,11.0,2.0,2.0,true_partial,False,True,True
OH0770400,OH,FAIRLAWN,local_police,7674.0,murder,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0770400,OH,FAIRLAWN,local_police,7674.0,rape,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0770400,OH,FAIRLAWN,local_police,7674.0,robbery,nibrs_srs_equivalent_annual,0.0,11.0,11.0,11.0,0.0,0.0,true_partial,True,False,True
OH0772700,OH,COPLEY TOWNSHIP,local_police,18287.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
OH0772700,OH,COPLEY TOWNSHIP,local_police,18287.0,burglary,srs_return_a_annual,5.0,8.0,8.0,8.0,5.0,5.0,true_partial,False,True,True
OH0772700,OH,COPLEY TOWNSHIP,local_police,18287.0,larceny,srs_return_a_annual,50.0,8.0,8.0,8.0,50.0,50.0,true_partial,False,True,True
OH0772700,OH,COPLEY TOWNSHIP,local_police,18287.0,motor_vehicle_theft,srs_return_a_annual,4.0,8.0,8.0,8.0,4.0,4.0,true_partial,False,True,True
OH0772700,OH,COPLEY TOWNSHIP,local_police,18287.0,murder,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
OH0772700,OH,COPLEY TOWNSHIP,local_police,18287.0,rape,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
OH0772700,OH,COPLEY TOWNSHIP,local_police,18287.0,robbery,nibrs_srs_equivalent_annual,0.0,8.0,8.0,8.0,0.0,0.0,true_partial,True,False,True
OH0790100,OH,DENNISON,local_police,2658.0,aggravated_assault,srs_return_a_annual,1.0,5.0,5.0,5.0,1.0,1.0,true_partial,False,True,True
OH0790100,OH,DENNISON,local_police,2658.0,burglary,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0790100,OH,DENNISON,local_police,2658.0,larceny,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0790100,OH,DENNISON,local_police,2658.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0790100,OH,DENNISON,local_police,2658.0,murder,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0790100,OH,DENNISON,local_police,2658.0,rape,srs_return_a_annual,1.0,5.0,5.0,5.0,1.0,1.0,true_partial,False,True,True
OH0790100,OH,DENNISON,local_police,2658.0,robbery,nibrs_srs_equivalent_annual,0.0,5.0,5.0,5.0,0.0,0.0,true_partial,True,False,True
OH0820100,OH,MCARTHUR,local_police,1754.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,10.0,10.0,10.0,0.0,0.0,true_partial,True,False,True
OH0820100,OH,MCARTHUR,local_police,1754.0,burglary,srs_return_a_annual,1.0,10.0,10.0,10.0,1.0,1.0,true_partial,False,True,True
