ori9,state_fips,state_abbr,offense,reported_count_cius,observation_weight_cius,mean_months_reported_cius,conversion_status_cius,cius_reference_flag_cius,reported_count_local_publication,observation_weight_local_publication,mean_months_reported_local_publication,conversion_status_local_publication,reported_count_state_publication,observation_weight_state_publication,mean_months_reported_state_publication,conversion_status_state_publication,reported_count_srs,observation_weight_srs,mean_months_reported_srs,conversion_status_srs,cius_reference_flag_summary,reported_count_nibrs,observation_weight_nibrs,mean_months_reported_nibrs,reporting_regime,preferred_source_by_regime,srs_months_reported,nibrs_months_reported,srs_observation_weight,nibrs_observation_weight,source_override_applied,published_nibrs_official_count,published_nibrs_agency_type,preferred_source,preferred_count,preferred_observation_weight,preferred_months_reported,preferred_source_lane,preferred_reporting_mode,preferred_conversion_status,preferred_source_family,preferred_source_origin,preferred_raw_data_source,preferred_state_exception_flag,preferred_cius_reference_flag,usable_as_observed,current_row_is_true_partial,year,months,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,zero_count
NB0180000,31,NE,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,CLAY,sheriff,3829.0,035,99035,srs_agency_header,True
NB0180000,31,NE,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,CLAY,sheriff,3829.0,035,99035,srs_agency_header,True
NB0200100,31,NE,burglary,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,WEST POINT,local_police,3445.0,039,52575,srs_agency_header,True
NB0200100,31,NE,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,WEST POINT,local_police,3445.0,039,52575,srs_agency_header,True
NB0200100,31,NE,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,WEST POINT,local_police,3445.0,039,52575,srs_agency_header,True
NB0282400,31,NE,aggravated_assault,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,METRO COMM C DOUGLAS CO,special_jurisdiction,0.0,055,37000,srs_agency_header,True
NB0282400,31,NE,burglary,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,METRO COMM C DOUGLAS CO,special_jurisdiction,0.0,055,37000,srs_agency_header,True
NB0282400,31,NE,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,METRO COMM C DOUGLAS CO,special_jurisdiction,0.0,055,37000,srs_agency_header,True
NB0282400,31,NE,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,METRO COMM C DOUGLAS CO,special_jurisdiction,0.0,055,37000,srs_agency_header,True
NB0282400,31,NE,rape,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,METRO COMM C DOUGLAS CO,special_jurisdiction,0.0,055,37000,srs_agency_header,True
NB0282400,31,NE,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,METRO COMM C DOUGLAS CO,special_jurisdiction,0.0,055,37000,srs_agency_header,True
NB0340000,31,NE,burglary,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,0.0,0.25,2.0,true_partial,srs_return_a_annual,2.0,2.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,2.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,2.0,GAGE,sheriff,8258.0,067,99067,srs_agency_header,True
NB0340000,31,NE,larceny,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,0.0,0.25,2.0,true_partial,srs_return_a_annual,2.0,2.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,2.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,2.0,GAGE,sheriff,8258.0,067,99067,srs_agency_header,True
NB0340000,31,NE,murder,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,0.0,0.25,2.0,true_partial,srs_return_a_annual,2.0,2.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,2.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,2.0,GAGE,sheriff,8258.0,067,99067,srs_agency_header,True
NB0340000,31,NE,rape,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,0.0,0.25,2.0,true_partial,srs_return_a_annual,2.0,2.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,2.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,2.0,GAGE,sheriff,8258.0,067,99067,srs_agency_header,True
NB0340000,31,NE,robbery,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,0.0,0.25,2.0,true_partial,srs_return_a_annual,2.0,2.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,2.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,2.0,GAGE,sheriff,8258.0,067,99067,srs_agency_header,True
NB0450000,31,NE,burglary,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,HOLT,sheriff,6520.0,089,99089,srs_agency_header,True
NB0450000,31,NE,larceny,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,HOLT,sheriff,6520.0,089,99089,srs_agency_header,True
NB0450000,31,NE,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,HOLT,sheriff,6520.0,089,99089,srs_agency_header,True
NB0450000,31,NE,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,HOLT,sheriff,6520.0,089,99089,srs_agency_header,True
NB0450000,31,NE,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,HOLT,sheriff,6520.0,089,99089,srs_agency_header,True
NB0450000,31,NE,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,HOLT,sheriff,6520.0,089,99089,srs_agency_header,True
NB0610100,31,NE,burglary,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,0.0,0.8,10.0,true_partial,srs_return_a_annual,10.0,10.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,10.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,10.0,CENTRAL CITY,local_police,3112.0,121,08535,srs_agency_header,True
NB0610100,31,NE,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,0.0,0.8,10.0,true_partial,srs_return_a_annual,10.0,10.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,10.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,10.0,CENTRAL CITY,local_police,3112.0,121,08535,srs_agency_header,True
NB0610100,31,NE,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,0.0,0.8,10.0,true_partial,srs_return_a_annual,10.0,10.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,10.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,10.0,CENTRAL CITY,local_police,3112.0,121,08535,srs_agency_header,True
NB0610100,31,NE,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,0.0,0.8,10.0,true_partial,srs_return_a_annual,10.0,10.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,10.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,10.0,CENTRAL CITY,local_police,3112.0,121,08535,srs_agency_header,True
NB0620100,31,NE,burglary,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,0.0,0.25,4.0,true_partial,srs_return_a_annual,4.0,4.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,4.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,4.0,BAYARD,local_police,1139.0,123,03285,srs_agency_header,True
NB0620100,31,NE,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,0.0,0.25,4.0,true_partial,srs_return_a_annual,4.0,4.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,4.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,4.0,BAYARD,local_police,1139.0,123,03285,srs_agency_header,True
NB0620100,31,NE,murder,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,0.0,0.25,4.0,true_partial,srs_return_a_annual,4.0,4.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,4.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,4.0,BAYARD,local_police,1139.0,123,03285,srs_agency_header,True
NB0620100,31,NE,rape,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,0.0,0.25,4.0,true_partial,srs_return_a_annual,4.0,4.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,4.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,4.0,BAYARD,local_police,1139.0,123,03285,srs_agency_header,True
NB0620100,31,NE,robbery,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,0.0,0.25,4.0,true_partial,srs_return_a_annual,4.0,4.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,4.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,4.0,BAYARD,local_police,1139.0,123,03285,srs_agency_header,True
NB0790200,31,NE,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,GERING,local_police,8504.0,157,18580,srs_agency_header,True
NB0790300,31,NE,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,6.0,as_released_return_a,False,0.0,0.5,6.0,true_partial,srs_return_a_annual,6.0,6.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,6.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,6.0,MITCHELL,local_police,1654.0,157,32410,srs_agency_header,True
NB0790300,31,NE,murder,,,,,,,,,,,,,,0.0,0.5,6.0,as_released_return_a,False,0.0,0.5,6.0,true_partial,srs_return_a_annual,6.0,6.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,6.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,6.0,MITCHELL,local_police,1654.0,157,32410,srs_agency_header,True
NB0790300,31,NE,rape,,,,,,,,,,,,,,0.0,0.5,6.0,as_released_return_a,False,0.0,0.5,6.0,true_partial,srs_return_a_annual,6.0,6.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,6.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,6.0,MITCHELL,local_police,1654.0,157,32410,srs_agency_header,True
NB0790300,31,NE,robbery,,,,,,,,,,,,,,0.0,0.5,6.0,as_released_return_a,False,0.0,0.5,6.0,true_partial,srs_return_a_annual,6.0,6.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,6.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,6.0,MITCHELL,local_police,1654.0,157,32410,srs_agency_header,True
NB0790400,31,NE,burglary,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,LYMAN,local_police,329.0,157,29715,srs_agency_header,True
NB0790400,31,NE,larceny,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,LYMAN,local_police,329.0,157,29715,srs_agency_header,True
NB0790400,31,NE,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,LYMAN,local_police,329.0,157,29715,srs_agency_header,True
NB0790400,31,NE,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,LYMAN,local_police,329.0,157,29715,srs_agency_header,True
NB0790400,31,NE,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,LYMAN,local_police,329.0,157,29715,srs_agency_header,True
NB0790400,31,NE,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,0.0,0.25,1.0,true_partial,srs_return_a_annual,1.0,1.0,0.25,0.25,False,,,nibrs_srs_equivalent_annual,0.0,0.25,1.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,1.0,LYMAN,local_police,329.0,157,29715,srs_agency_header,True
NB0870200,31,NE,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,0.0,0.8,10.0,true_partial,srs_return_a_annual,10.0,10.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,10.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,10.0,OMAHA TRIBAL,local_police,0.0,173,30170,srs_agency_header,True
NB0890000,31,NE,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,11.0,true_partial,srs_return_a_annual,11.0,11.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,11.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,11.0,WASHINGTON,sheriff,13444.0,177,99177,srs_agency_header,True
NC0030000,37,NC,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,0.0,0.5,9.0,true_partial,srs_return_a_annual,9.0,9.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,9.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,9.0,ALLEGHANY,sheriff,9662.0,005,99005,srs_agency_header,True
NC0030000,37,NC,murder,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,0.0,0.5,9.0,true_partial,srs_return_a_annual,9.0,9.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,9.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,9.0,ALLEGHANY,sheriff,9662.0,005,99005,srs_agency_header,True
NC0030000,37,NC,robbery,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,0.0,0.5,9.0,true_partial,srs_return_a_annual,9.0,9.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,9.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,9.0,ALLEGHANY,sheriff,9662.0,005,99005,srs_agency_header,True
NC0030100,37,NC,murder,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,0.0,0.5,7.0,true_partial,srs_return_a_annual,7.0,7.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,7.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,7.0,SPARTA,local_police,1915.0,005,63680,srs_agency_header,True
NC0030100,37,NC,rape,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,0.0,0.5,7.0,true_partial,srs_return_a_annual,7.0,7.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,7.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,7.0,SPARTA,local_police,1915.0,005,63680,srs_agency_header,True
NC0030100,37,NC,robbery,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,0.0,0.5,7.0,true_partial,srs_return_a_annual,7.0,7.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,7.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,7.0,SPARTA,local_police,1915.0,005,63680,srs_agency_header,True
NC0060100,37,NC,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,0.0,0.5,7.0,true_partial,srs_return_a_annual,7.0,7.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,7.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,7.0,NEWLAND,local_police,723.0,011,46740,srs_agency_header,True
NC0060100,37,NC,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,7.0,as_released_return_a,False,0.0,0.5,7.0,true_partial,srs_return_a_annual,7.0,7.0,0.5,0.5,False,,,nibrs_srs_equivalent_annual,0.0,0.5,7.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,7.0,NEWLAND,local_police,723.0,011,46740,srs_agency_header,True
