ori9,state_abbr,state_fips,year,total,max_months,min_months,n_usable,n_partial,sources,own_history_median_full_year_total,own_history_full_years,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,population,rate_per_100k,own_history_ratio,pop_band,peer_median_rate_per_100k,peer_rate_ratio,screen_own_history,screen_peer_floor,REVIEW_both,REVIEW_peer_only_no_history
FL0032600,FL,12,2024,2.0,12.0,12.0,7,0,state_publication_annual,121.0,5.0,PARKER,local_police,5096.0,005,55075,srs_agency_header,5096.0,39.246467817896395,0.01652892561983471,"(5000.0, 10000.0]",1096.8692275851467,0.035780443858654795,True,True,True,False
PA0201400,PA,42,2024,2.0,12.0,12.0,7,0,cius_publication_annual,31.0,2.0,WEST MEAD TOWNSHIP,local_police,5082.0,039,83480,srs_agency_header,5082.0,39.35458480913026,0.06451612903225806,"(5000.0, 10000.0]",1096.8692275851467,0.03587901257451885,True,True,True,False
OH0771700,OH,39,2024,4.0,12.0,12.0,7,0,cius_publication_annual,23.0,5.0,MUNROE FALLS,local_police,5080.0,153,53312,srs_agency_header,5080.0,78.74015748031496,0.17391304347826086,"(5000.0, 10000.0]",1096.8692275851467,0.07178627634004127,True,True,True,False
ME0100400,ME,23,2024,8.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,113.0,6.0,LINCOLN,local_police,4891.0,019,39475,srs_agency_header,4891.0,163.5657329789409,0.07079646017699115,"(2500.0, 5000.0]",929.1121816930488,0.17604519260622306,True,True,True,False
IL0161B00,IL,17,2024,10.0,12.0,12.0,7,0,cius_publication_annual,41.0,5.0,STONE PARK,local_police,4884.0,031,72923,srs_agency_header,4884.0,204.75020475020474,0.24390243902439024,"(2500.0, 5000.0]",929.1121816930488,0.2203718870385537,True,True,True,False
MS0610600,MS,28,2024,5.0,12.0,11.0,7,0,nibrs_srs_equivalent_annual|state_publication_annual,15.5,6.0,FLORENCE,local_police,4811.0,121,24980,srs_agency_header,4811.0,103.92849719393058,0.3225806451612903,"(2500.0, 5000.0]",929.1121816930488,0.11185785660946751,True,True,True,False
PA0650300,PA,42,2024,6.0,12.0,12.0,7,0,cius_publication_annual,37.0,1.0,IRWIN,local_police,4611.0,129,37208,srs_agency_header,4611.0,130.12361743656476,0.16216216216216217,"(2500.0, 5000.0]",929.1121816930488,0.14005156750765083,True,True,True,False
VT0110300,VT,50,2024,0.0,12.0,12.0,7,0,cius_publication_annual,14.0,6.0,CASTLETON,local_police,4599.0,021,11950,srs_agency_header,4599.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
AK0013300,AK,02,2024,9.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,44.5,6.0,UNALASKA,local_police,4546.0,016,80770,srs_agency_header,4546.0,197.9762428508579,0.20224719101123595,"(2500.0, 5000.0]",929.1121816930488,0.21308109693503446,True,True,True,False
IL0820800,IL,17,2024,7.0,12.0,12.0,7,0,cius_publication_annual,27.5,6.0,FREEBURG,local_police,4501.0,163,27806,srs_agency_header,4501.0,155.52099533437013,0.2545454545454545,"(2500.0, 5000.0]",929.1121816930488,0.16738667127469617,True,True,True,False
NY0100300,NY,36,2024,3.0,12.0,12.0,7,0,state_publication_annual,44.0,5.0,GREENPORT TOWN,local_police,4497.0,021,30565,srs_agency_header,4497.0,66.71114076050699,0.06818181818181818,"(2500.0, 5000.0]",929.1121816930488,0.07180095372223456,True,True,True,False
IL0700300,IL,17,2024,6.0,12.0,12.0,7,0,cius_publication_annual,86.0,5.0,SULLIVAN,local_police,4487.0,139,73495,srs_agency_header,4487.0,133.71963449966572,0.06976744186046512,"(2500.0, 5000.0]",929.1121816930488,0.14392194735408467,True,True,True,False
NB0190000,NE,31,2024,5.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,23.5,6.0,COLFAX,sheriff,4483.0,037,99037,srs_agency_header,4483.0,111.5324559446799,0.2127659574468085,"(2500.0, 5000.0]",529.2755540853457,0.21072663395047958,True,True,True,False
IL0090000,IL,17,2024,2.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,6.0,4.0,CASS,sheriff,4411.0,017,99017,srs_agency_header,4411.0,45.34119247336205,0.3333333333333333,"(2500.0, 5000.0]",529.2755540853457,0.08566651552935842,True,True,True,False
ND0020000,ND,38,2024,5.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,20.5,6.0,BARNES,sheriff,4341.0,003,99003,srs_agency_header,4341.0,115.1808339092375,0.24390243902439024,"(2500.0, 5000.0]",529.2755540853457,0.21761978806726562,True,True,True,False
KY0580100,KY,21,2024,6.0,12.0,12.0,7,0,cius_publication_annual,23.5,6.0,PAINTSVILLE,local_police,4313.0,115,58962,srs_agency_header,4313.0,139.11430558775794,0.2553191489361702,"(2500.0, 5000.0]",929.1121816930488,0.14972821186593505,True,True,True,False
PA0650800,PA,42,2024,1.0,12.0,12.0,7,0,cius_publication_annual,28.0,2.0,MOUNT PLEASANT,local_police,4273.0,129,51880,srs_agency_header,4273.0,23.40276152586005,0.03571428571428571,"(2500.0, 5000.0]",929.1121816930488,0.025188305553388635,True,True,True,False
ME0060600,ME,23,2024,5.0,12.0,12.0,7,0,cius_publication_annual,15.5,6.0,MONMOUTH,local_police,4244.0,011,46405,srs_agency_header,4244.0,117.813383600377,0.3225806451612903,"(2500.0, 5000.0]",929.1121816930488,0.1268021084232206,True,True,True,False
PA0401800,PA,42,2024,4.0,12.0,12.0,7,0,cius_publication_annual,25.5,2.0,FORTY FORT,local_police,4233.0,079,26880,srs_agency_header,4233.0,94.49562957713206,0.1568627450980392,"(2500.0, 5000.0]",929.1121816930488,0.101705296130054,True,True,True,False
PA0152000,PA,42,2024,2.0,12.0,12.0,7,0,cius_publication_annual,14.5,2.0,BIRMINGHAM TOWNSHIP,local_police,4210.0,029,06544,srs_agency_header,4210.0,47.50593824228029,0.13793103448275862,"(2500.0, 5000.0]",929.1121816930488,0.05113046538224686,True,True,True,False
MN0850300,MN,27,2024,1.0,12.0,12.0,7,0,cius_publication_annual,7.0,5.0,GOODVIEW,local_police,4149.0,169,24524,srs_agency_header,4149.0,24.10219329959026,0.14285714285714285,"(2500.0, 5000.0]",929.1121816930488,0.02594110138096641,True,True,True,False
TX0613500,TX,48,2024,6.0,12.0,12.0,7,0,cius_publication_annual,37.0,6.0,NORTHEAST,local_police,4132.0,121,39916,srs_agency_header,4132.0,145.2081316553727,0.16216216216216217,"(2500.0, 5000.0]",929.1121816930488,0.15628697429278263,True,True,True,False
TX1850200,TX,48,2024,3.0,12.0,12.0,7,0,cius_publication_annual,20.0,6.0,FRIONA,local_police,4121.0,369,27660,srs_agency_header,4121.0,72.79786459597186,0.15,"(2500.0, 5000.0]",929.1121816930488,0.0783520720429238,True,True,True,False
NY0262500,NY,36,2024,0.0,12.0,12.0,7,0,cius_publication_annual,8.0,5.0,HAMILTON VILLAGE,local_police,4100.0,053,31709,srs_agency_header,4100.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
WI0131600,WI,55,2024,6.0,12.0,12.0,7,0,cius_publication_annual,32.0,6.0,MARSHALL VILLAGE,local_police,4031.0,025,49575,srs_agency_header,4031.0,148.84644008930786,0.1875,"(2500.0, 5000.0]",929.1121816930488,0.16020287218501061,True,True,True,False
IL0821200,IL,17,2024,7.0,12.0,12.0,7,0,cius_publication_annual,31.5,6.0,MILLSTADT,local_police,3986.0,163,49386,srs_agency_header,3986.0,175.61465127947818,0.2222222222222222,"(2500.0, 5000.0]",929.1121816930488,0.189013398747468,True,True,True,False
PA0370700,PA,42,2024,1.0,12.0,12.0,7,0,cius_publication_annual,3.0,1.0,NORTH BEAVER,local_police,3967.0,073,54768,srs_agency_header,3967.0,25.207965717166626,0.3333333333333333,"(2500.0, 5000.0]",929.1121816930488,0.027131240138550453,True,True,True,False
IA0450100,IA,19,2024,9.0,12.0,12.0,7,0,cius_publication_annual,27.0,1.0,CRESCO,local_police,3958.0,089,17220,srs_agency_header,3958.0,227.38756947953513,0.3333333333333333,"(2500.0, 5000.0]",929.1121816930488,0.2447363988546404,True,True,True,False
PA0032200,PA,42,2024,0.0,12.0,12.0,7,0,cius_publication_annual,30.0,2.0,EAST FRANKLIN TOWNSHIP,local_police,3854.0,005,21160,srs_agency_header,3854.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
PA0100400,PA,42,2024,0.0,12.0,12.0,7,0,cius_publication_annual,74.0,1.0,ZELIENOPLE,local_police,3795.0,019,87272,srs_agency_header,3795.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
OH0253400,OH,39,2024,7.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,38.0,5.0,PERRY TOWNSHIP,local_police,3788.0,049,61840,srs_agency_header,3788.0,184.79408658922915,0.18421052631578946,"(2500.0, 5000.0]",929.1121816930488,0.19889319097344443,True,True,True,False
SD0230200,SD,46,2024,8.0,12.0,12.0,7,0,cius_publication_annual,30.0,6.0,HOT SPRINGS,local_police,3694.0,047,30220,srs_agency_header,3694.0,216.5674066053059,0.26666666666666666,"(2500.0, 5000.0]",929.1121816930488,0.2330906976277848,True,True,True,False
PA0028600,PA,42,2024,1.0,12.0,12.0,7,0,cius_publication_annual,32.0,1.0,PORT VUE,local_police,3686.0,003,62320,srs_agency_header,3686.0,27.129679869777537,0.03125,"(2500.0, 5000.0]",929.1121816930488,0.02919957396354575,True,True,True,False
VT0141000,VT,50,2024,0.0,12.0,12.0,7,0,cius_publication_annual,21.5,6.0,NORWICH,local_police,3681.0,027,52900,srs_agency_header,3681.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
LA0180100,LA,22,2024,2.0,12.0,10.0,7,0,nibrs_srs_equivalent_annual|srs_return_a_annual,19.0,5.0,LAKE PROVIDENCE,local_police,3661.0,035,41400,srs_agency_header,3661.0,54.62988254575252,0.10526315789473684,"(2500.0, 5000.0]",929.1121816930488,0.058797940251095124,True,True,True,False
MN0694400,MN,27,2024,2.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,34.5,4.0,EAST RANGE,local_police,3654.0,137,,fbi_cde_agency_roster,3654.0,54.734537493158186,0.057971014492753624,"(2500.0, 5000.0]",929.1121816930488,0.058910579983376926,True,True,True,False
IA0020000,IA,19,2024,3.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,25.0,5.0,ADAMS,sheriff,3635.0,003,99003,srs_agency_header,3635.0,82.53094910591471,0.12,"(2500.0, 5000.0]",529.2755540853457,0.1559319119669876,True,True,True,False
IL0530300,IL,17,2024,7.0,12.0,12.0,7,0,cius_publication_annual,22.5,4.0,FAIRBURY,local_police,3602.0,105,24764,srs_agency_header,3602.0,194.3364797334814,0.3111111111111111,"(2500.0, 5000.0]",929.1121816930488,0.20916363337240632,True,True,True,False
MN0400300,MN,27,2024,1.0,12.0,12.0,7,0,cius_publication_annual,10.0,4.0,MONTGOMERY,local_police,3601.0,079,43738,srs_agency_header,3601.0,27.770063871146906,0.1,"(2500.0, 5000.0]",929.1121816930488,0.029888816892427006,True,True,True,False
ME0120300,ME,23,2024,2.0,12.0,12.0,7,0,cius_publication_annual,8.0,5.0,RICHMOND,local_police,3598.0,023,62645,srs_agency_header,3598.0,55.5864369093941,0.25,"(2500.0, 5000.0]",929.1121816930488,0.05982747616988862,True,True,True,False
IA0320000,IA,19,2024,2.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,20.5,6.0,EMMET,sheriff,3585.0,063,99063,srs_agency_header,3585.0,55.78800557880056,0.0975609756097561,"(2500.0, 5000.0]",529.2755540853457,0.1054044630404463,True,True,True,False
IL0570500,IL,17,2024,5.0,12.0,12.0,7,0,cius_publication_annual,29.5,6.0,LE ROY,local_police,3542.0,113,42971,srs_agency_header,3542.0,141.1631846414455,0.1694915254237288,"(2500.0, 5000.0]",929.1121816930488,0.151933412802978,True,True,True,False
NJ0081600,NJ,34,2024,3.0,12.0,12.0,7,0,cius_publication_annual,10.0,4.0,SOUTH HARRISON TOWNSHIP,local_police,3534.0,015,69030,srs_agency_header,3534.0,84.88964346349745,0.3,"(2500.0, 5000.0]",929.1121816930488,0.0913664088536754,True,True,True,False
WI0450800,WI,55,2024,7.0,12.0,12.0,7,0,cius_publication_annual,23.0,5.0,HORTONVILLE,local_police,3534.0,087,35850,srs_agency_header,3534.0,198.07583474816073,0.30434782608695654,"(2500.0, 5000.0]",929.1121816930488,0.21318828732524264,True,True,True,False
NY0299700,NY,36,2024,7.0,12.0,12.0,7,0,state_publication_annual,24.0,2.0,MUTTONTOWN,local_police,3512.0,059,,fbi_cde_agency_roster,3512.0,199.31662870159454,0.2916666666666667,"(2500.0, 5000.0]",929.1121816930488,0.2145237492617903,True,True,True,False
PA0541500,PA,42,2024,2.0,12.0,12.0,7,0,cius_publication_annual,32.5,2.0,HEGINS TOWNSHIP,local_police,3391.0,107,33584,srs_agency_header,3391.0,58.97965202005308,0.06153846153846154,"(2500.0, 5000.0]",929.1121816930488,0.0634795810260275,True,True,True,False
WI0380300,WI,55,2024,6.0,12.0,12.0,7,0,cius_publication_annual,21.0,5.0,PESHTIGO,local_police,3377.0,075,62175,srs_agency_header,3377.0,177.67249037607343,0.2857142857142857,"(2500.0, 5000.0]",929.1121816930488,0.1912282433455072,True,True,True,False
FL0050800,FL,12,2024,1.0,12.0,12.0,7,0,state_publication_annual,29.5,4.0,MELBOURNE BEACH,local_police,3321.0,009,44000,srs_agency_header,3321.0,30.111412225233362,0.03389830508474576,"(2500.0, 5000.0]",929.1121816930488,0.032408801454269685,True,True,True,False
MA0080900,MA,25,2024,6.0,12.0,12.0,7,0,cius_publication_annual,24.5,6.0,HATFIELD,local_police,3313.0,015,29265,srs_agency_header,3313.0,181.10473890733473,0.24489795918367346,"(2500.0, 5000.0]",929.1121816930488,0.19492235972767213,True,True,True,False
TX0990000,TX,48,2024,4.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,21.0,5.0,HARDEMAN,sheriff,3277.0,197,99197,srs_agency_header,3277.0,122.06286237412267,0.19047619047619047,"(2500.0, 5000.0]",529.2755540853457,0.23062252059810803,True,True,True,False
TX0980200,TX,48,2024,0.0,12.0,12.0,7,0,cius_publication_annual,11.0,5.0,SPEARMAN,local_police,3275.0,195,69476,srs_agency_header,3275.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
AL0530100,AL,01,2024,0.0,12.0,12.0,7,0,cius_publication_annual,11.0,2.0,MARION,local_police,3265.0,105,46768,srs_agency_header,3265.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
MA0090300,MA,25,2024,7.0,12.0,12.0,7,0,cius_publication_annual,22.5,4.0,ASHBY,local_police,3262.0,017,01955,srs_agency_header,3262.0,214.59227467811158,0.3111111111111111,"(2500.0, 5000.0]",929.1121816930488,0.230964870449849,True,True,True,False
NB0230000,NE,31,2024,1.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,4.0,2.0,DAWES,sheriff,3209.0,045,99045,srs_agency_header,3209.0,31.162355874104083,0.25,"(2500.0, 5000.0]",529.2755540853457,0.0588773761296354,True,True,True,False
PA0130600,PA,42,2024,2.0,12.0,12.0,7,0,cius_publication_annual,8.0,1.0,SUMMIT HILL,local_police,3172.0,025,75248,srs_agency_header,3172.0,63.05170239596469,0.25,"(2500.0, 5000.0]",929.1121816930488,0.06786231376395312,True,True,True,False
MI2368100,MI,26,2024,5.0,12.0,12.0,7,0,cius_publication_annual,27.0,5.0,POTTERVILLE,local_police,3104.0,045,66100,srs_agency_header,3104.0,161.08247422680412,0.18518518518518517,"(2500.0, 5000.0]",929.1121816930488,0.1733724704085529,True,True,True,False
NY0353300,NY,36,2024,3.0,12.0,12.0,7,0,cius_publication_annual,10.5,4.0,GREENWOOD LAKE VILLAGE,local_police,3099.0,071,30752,srs_agency_header,3099.0,96.8054211035818,0.2857142857142857,"(2500.0, 5000.0]",929.1121816930488,0.10419131619518843,True,True,True,False
NB0160000,NE,31,2024,2.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,8.0,3.0,CHERRY,sheriff,3086.0,031,99031,srs_agency_header,3086.0,64.80881399870383,0.25,"(2500.0, 5000.0]",529.2755540853457,0.12244815294880104,True,True,True,False
MN0840000,MN,27,2024,4.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,18.0,5.0,WILKIN,sheriff,3081.0,167,99167,srs_agency_header,3081.0,129.82797792924376,0.2222222222222222,"(2500.0, 5000.0]",529.2755540853457,0.24529373580006492,True,True,True,False
VT0140600,VT,50,2024,5.0,12.0,12.0,7,0,cius_publication_annual,23.0,5.0,CHESTER,local_police,3055.0,027,13675,srs_agency_header,3055.0,163.66612111292963,0.21739130434782608,"(2500.0, 5000.0]",929.1121816930488,0.17615323998302723,True,True,True,False
FL0400100,FL,12,2024,1.0,12.0,12.0,7,0,state_publication_annual,16.0,1.0,MADISON,local_police,3033.0,079,42425,srs_agency_header,3033.0,32.97065611605671,0.0625,"(2500.0, 5000.0]",929.1121816930488,0.03548619506417067,True,True,True,False
KY1170200,KY,21,2024,5.0,12.0,12.0,7,0,cius_publication_annual,14.5,6.0,PROVIDENCE,local_police,3021.0,233,63372,srs_agency_header,3021.0,165.50810989738497,0.3448275862068966,"(2500.0, 5000.0]",929.1121816930488,0.17813576568955583,True,True,True,False
MO0492100,MO,29,2024,6.0,12.0,12.0,7,0,cius_publication_annual,19.5,4.0,ORONOGO,local_police,3014.0,097,54920,srs_agency_header,3014.0,199.07100199071004,0.3076923076923077,"(2500.0, 5000.0]",929.1121816930488,0.21425938214259385,True,True,True,False
MN0230100,MN,27,2024,0.0,12.0,12.0,7,0,cius_publication_annual,3.0,3.0,CHATFIELD,local_police,3007.0,045,11008,srs_agency_header,3007.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
PA0491800,PA,42,2024,6.0,12.0,12.0,7,0,cius_publication_annual,24.0,3.0,MOUNT CARMEL TOWNSHIP,local_police,3007.0,097,51504,srs_agency_header,3007.0,199.53441968739608,0.25,"(2500.0, 5000.0]",929.1121816930488,0.2147581568931752,True,True,True,False
NH0075000,NH,33,2024,6.0,12.0,12.0,7,0,cius_publication_annual,28.0,5.0,WARNER,local_police,2974.0,013,78580,srs_agency_header,2974.0,201.74848688634836,0.21428571428571427,"(2500.0, 5000.0]",929.1121816930488,0.21714114921915867,True,True,True,False
MI7170600,MI,26,2024,6.0,12.0,12.0,7,0,cius_publication_annual,27.0,5.0,ROGERS CITY,local_police,2962.0,141,69260,srs_agency_header,2962.0,202.56583389601622,0.2222222222222222,"(2500.0, 5000.0]",929.1121816930488,0.21802085677845304,True,True,True,False
IL0240000,IL,17,2024,3.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,13.0,1.0,EDWARDS,sheriff,2961.0,047,99047,srs_agency_header,2961.0,101.31712259371835,0.23076923076923078,"(2500.0, 5000.0]",529.2755540853457,0.1914260385005066,True,True,True,False
PA0543400,PA,42,2024,0.0,12.0,12.0,7,0,cius_publication_annual,2.5,2.0,RYAN TOWNSHIP,local_police,2955.0,107,66944,srs_agency_header,2955.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
MO0510200,MO,29,2024,4.0,12.0,12.0,7,0,cius_publication_annual,34.5,4.0,KNOB NOSTER,local_police,2928.0,101,39188,srs_agency_header,2928.0,136.6120218579235,0.11594202898550725,"(2500.0, 5000.0]",929.1121816930488,0.14703501315523176,True,True,True,False
PA0065200,PA,42,2024,3.0,12.0,12.0,7,0,cius_publication_annual,11.0,3.0,WOMELSDORF,local_police,2912.0,011,86056,srs_agency_header,2912.0,103.02197802197803,0.2727272727272727,"(2500.0, 5000.0]",929.1121816930488,0.1108821733821734,True,True,True,False
TX1030000,TX,48,2024,2.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,10.0,5.0,HARTLEY,sheriff,2912.0,205,99205,srs_agency_header,2912.0,68.68131868131869,0.2,"(2500.0, 5000.0]",529.2755540853457,0.12976476648351648,True,True,True,False
PA0483100,PA,42,2024,3.0,12.0,12.0,7,0,cius_publication_annual,11.0,1.0,FREEMANSBURG,local_police,2903.0,095,27760,srs_agency_header,2903.0,103.34137099552187,0.2727272727272727,"(2500.0, 5000.0]",929.1121816930488,0.1112259348566617,True,True,True,False
PA0404000,PA,42,2024,3.0,12.0,12.0,7,0,cius_publication_annual,13.0,3.0,HARVEYS LAKE,local_police,2826.0,079,33000,srs_agency_header,2826.0,106.15711252653928,0.23076923076923078,"(2500.0, 5000.0]",929.1121816930488,0.11425650703782339,True,True,True,False
MN0280100,MN,27,2024,0.0,12.0,12.0,7,0,cius_publication_annual,1.5,4.0,CALEDONIA,local_police,2823.0,055,09226,srs_agency_header,2823.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
NY0192200,NY,36,2024,0.0,12.0,12.0,7,0,cius_publication_annual,4.0,5.0,COXSACKIE VILLAGE,local_police,2821.0,039,18718,srs_agency_header,2821.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
OH0131000,OH,39,2024,6.0,12.0,12.0,7,0,cius_publication_annual,22.0,5.0,NEW RICHMOND,local_police,2783.0,025,55384,srs_agency_header,2783.0,215.59468199784405,0.2727272727272727,"(2500.0, 5000.0]",929.1121816930488,0.23204375773545735,True,True,True,False
IL0840600,IL,17,2024,3.0,12.0,12.0,7,0,cius_publication_annual,9.0,3.0,PAWNEE,local_police,2754.0,167,58174,srs_agency_header,2754.0,108.93246187363836,0.3333333333333333,"(2500.0, 5000.0]",929.1121816930488,0.11724360526103449,True,True,True,False
NY0195100,NY,36,2024,0.0,12.0,12.0,7,0,cius_publication_annual,4.0,5.0,DURHAM TOWN,local_police,2699.0,039,21204,srs_agency_header,2699.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
NY0353700,NY,36,2024,4.0,12.0,12.0,7,0,cius_publication_annual,19.0,5.0,HARRIMAN VILLAGE,local_police,2680.0,071,32325,srs_agency_header,2680.0,149.2537313432836,0.21052631578947367,"(2500.0, 5000.0]",929.1121816930488,0.16064123825317858,True,True,True,False
WI0140400,WI,55,2024,4.0,12.0,12.0,7,0,cius_publication_annual,19.0,4.0,JUNEAU,local_police,2662.0,027,38675,srs_agency_header,2662.0,150.26296018031556,0.21052631578947367,"(2500.0, 5000.0]",929.1121816930488,0.1617274675125915,True,True,True,False
IN0240100,IN,18,2024,6.0,12.0,12.0,7,0,cius_publication_annual,19.0,2.0,BROOKVILLE,local_police,2651.0,047,08182,srs_agency_header,2651.0,226.32968691059978,0.3157894736842105,"(2500.0, 5000.0]",929.1121816930488,0.24359780376377888,True,True,True,False
PA0653800,PA,42,2024,1.0,12.0,12.0,7,0,cius_publication_annual,9.5,2.0,DELMONT,local_police,2620.0,129,18768,srs_agency_header,2620.0,38.16793893129771,0.10526315789473684,"(2500.0, 5000.0]",929.1121816930488,0.04108001130901895,True,True,True,False
PA0071700,PA,42,2024,1.0,12.0,12.0,7,0,cius_publication_annual,12.0,1.0,NORTH WOODBURY,local_police,2614.0,013,55592,srs_agency_header,2614.0,38.255547054322875,0.08333333333333333,"(2500.0, 5000.0]",929.1121816930488,0.041174303607356404,True,True,True,False
PA0153700,PA,42,2024,2.0,12.0,12.0,7,0,cius_publication_annual,18.0,1.0,WEST FALLOWFIELD TOWNSHI,local_police,2597.0,029,82936,srs_agency_header,2597.0,77.01193685021178,0.1111111111111111,"(2500.0, 5000.0]",929.1121816930488,0.08288766240248721,True,True,True,False
MD0200100,MD,24,2024,2.0,12.0,12.0,7,0,cius_publication_annual,14.0,3.0,CRISFIELD,local_police,2587.0,039,20775,srs_agency_header,2587.0,77.30962504831851,0.14285714285714285,"(2500.0, 5000.0]",929.1121816930488,0.0832080631075606,True,True,True,False
KY0720200,KY,21,2024,1.0,12.0,12.0,7,0,cius_publication_annual,18.5,6.0,EDDYVILLE,local_police,2569.0,143,23824,srs_agency_header,2569.0,38.92565200467108,0.05405405405405406,"(2500.0, 5000.0]",929.1121816930488,0.04189553508354599,True,True,True,False
PA0021H00,PA,42,2024,0.0,12.0,12.0,7,0,cius_publication_annual,23.0,1.0,CRESCENT TOWNSHIP,local_police,2569.0,003,17048,srs_agency_header,2569.0,0.0,0.0,"(2500.0, 5000.0]",929.1121816930488,0.0,True,True,True,False
TX2450100,TX,48,2024,5.0,12.0,12.0,7,0,cius_publication_annual,26.5,4.0,LYFORD,local_police,2546.0,489,45228,srs_agency_header,2546.0,196.38648860958367,0.18867924528301888,"(2500.0, 5000.0]",929.1121816930488,0.2113700503331297,True,True,True,False
SD0410200,SD,46,2024,5.0,12.0,12.0,7,0,cius_publication_annual,18.0,3.0,LENNOX,local_police,2540.0,083,36380,srs_agency_header,2540.0,196.8503937007874,0.2777777777777778,"(2500.0, 5000.0]",929.1121816930488,0.21186934966462528,True,True,True,False
AK0011100,AK,02,2024,2.0,12.0,12.0,7,0,nibrs_srs_equivalent_annual,11.5,4.0,WRANGELL,local_police,2522.0,275,86380,srs_agency_header,2522.0,79.30214115781126,0.17391304347826086,"(2500.0, 5000.0]",929.1121816930488,0.08535260081651835,True,True,True,False
MN0400100,MN,27,2024,3.0,12.0,12.0,7,0,cius_publication_annual,13.5,4.0,LE CENTER,local_police,2520.0,079,36134,srs_agency_header,2520.0,119.04761904761907,0.2222222222222222,"(2500.0, 5000.0]",929.1121816930488,0.12813051146384483,True,True,True,False
NY0602100,NY,36,2024,1.0,12.0,12.0,7,0,cius_publication_annual,5.0,5.0,ATTICA VILLAGE,local_police,2497.0,121,03001,srs_agency_header,2497.0,40.04805766920305,0.2,"(1000.0, 2500.0]",701.7543859649123,0.057068482178614335,True,True,True,False
MN0181100,MN,27,2024,0.0,12.0,12.0,7,0,cius_publication_annual,14.0,6.0,PEQUOT LAKES,local_police,2486.0,035,50416,srs_agency_header,2486.0,0.0,0.0,"(1000.0, 2500.0]",701.7543859649123,0.0,True,True,True,False
AL0380900,AL,01,2024,0.0,12.0,12.0,7,0,cius_publication_annual,4.0,2.0,TAYLOR,local_police,2449.0,069,75096,srs_agency_header,2449.0,0.0,0.0,"(1000.0, 2500.0]",701.7543859649123,0.0,True,True,True,False
IL0221800,IL,17,2024,2.0,12.0,12.0,7,0,cius_publication_annual,7.0,5.0,WAYNE,local_police,2443.0,043,79397,srs_agency_header,2443.0,81.86655751125664,0.2857142857142857,"(1000.0, 2500.0]",701.7543859649123,0.1166598444535407,True,True,True,False
KY0500100,KY,21,2024,4.0,12.0,12.0,7,0,cius_publication_annual,14.0,6.0,HORSE CAVE,local_police,2433.0,099,38008,srs_agency_header,2433.0,164.40608302507192,0.2857142857142857,"(1000.0, 2500.0]",701.7543859649123,0.23427866831072747,True,True,True,False
PA0111400,PA,42,2024,3.0,12.0,12.0,7,0,cius_publication_annual,22.0,3.0,PORTAGE,local_police,2419.0,021,62048,srs_agency_header,2419.0,124.01818933443572,0.13636363636363635,"(1000.0, 2500.0]",701.7543859649123,0.17672591980157087,True,True,True,False
MO1050500,MO,29,2024,3.0,12.0,12.0,7,0,cius_publication_annual,13.0,5.0,KIMBERLING CITY,local_police,2410.0,209,38612,srs_agency_header,2410.0,124.48132780082987,0.23076923076923078,"(1000.0, 2500.0]",701.7543859649123,0.17738589211618255,True,True,True,False
TX0141800,TX,48,2024,2.0,12.0,12.0,7,0,cius_publication_annual,20.5,6.0,SALADO,local_police,2406.0,027,64268,srs_agency_header,2406.0,83.12551953449709,0.0975609756097561,"(1000.0, 2500.0]",701.7543859649123,0.11845386533665835,True,True,True,False
